"","doi","title","authors","author_corresponding","author_corresponding_institution","date","version","license","type","category","abstract","published"
"1699","10.1101/297861","Time-Periodically Driven Brownian Motion of Rigid Rod in one dimensional space","Shahzad, M. A.","Muhammad Adnan Shahzad","Hazara University Pakistan","2018-04-09",1,"15","new results","biophysics","In this paper we discuss a simple theoretical approach, taken from the theory of stochastic processes to understand the basic phenomenology of protein translocation through a flickering pore. In this theoretical approach we investigate the dynamics of Brownian particle driven by a periodically driving force. This toy model is further extended by considering the Langevin equation with constants drift and time dependent variance. Using the first passage time theory we derived the formalism for probability density function to comprehend the translocation process occurring in the presence of fluctuating environment.","NA"
"1700","10.1101/297812","C. elegans RAP-1 reinforces LET-60/Ras induction of cell fate","Rasmussen, N. R.; Dickinson, D. J.; Reiner, D. J.","David J Reiner","Texas A&M Health Science Center","2018-04-09",1,"4","new results","genetics","The notoriety of the small GTPase Ras as the most mutated oncoprotein has led to a well-characterized signaling network largely conserved across metazoans. Yet the role of its close relative Rap1 (Ras Proximal), which shares 100% identity between their core effector binding sequences, remains unclear. A long-standing controversy in the field is whether Rap1 also functions to activate the canonical Ras effector, the S/T kinase Raf. We used the developmentally simpler Caenorhabditis elegans, which lacks the extensive paralog redundancy of vertebrates, to examine the role of RAP-1 in two distinct LET-60/Ras-dependent cell fate patterning events: induction of 1{ring} vulval precursor cell (VPC) fate and of the excretory duct cell. Fluorescently tagged endogenous RAP-1 is localized to plasma membranes and is expressed ubiquitously, with even expression levels across the VPCs. RAP-1 and its activating GEF PXF-1 function cell autonomously and are necessary for maximal induction of 1{ring} VPCs. Critically, mutationally activated endogenous RAP-1 is sufficient both to induce ectopic 1{ring}s and duplicate excretory duct cells. Like endogenous RAP-1, before induction GFP expression from the pxf-1 promoter is uniform across VPCs. However, unlike endogenous RAP-1, after induction GFP expression is increased in presumptive 1{ring}s and decreased in presumptive 2{ring}s. We conclude that RAP-1 is a positive regulator that promotes Ras-dependent inductive fate decisions. We hypothesize that PXF-1 activation of RAP-1 serves as a minor parallel input into the major LET-60/Ras signal through LIN-45/Raf.","NA"
"1701","10.1101/288654","Taxonomy annotation and guide tree errors in 16S rRNA databases","Edgar, R. C.","Robert C Edgar","Independent Scientist","2018-04-09",2,"15","new results","microbiology","Sequencing of the 16S ribosomal RNA (rRNA) gene and the fungal Internal Transcribed Spacer (ITS) region is widely used to survey microbial communities. Specialized ribosomal sequence databases have been developed to support this approach including Greengenes, SILVA and RDP. Most taxonomy annotations in these databases are predictions from sequence rather than authoritative assignments based on studies of type strains or isolates. Here, I investigate the error rates of taxonomy annotations in these databases. I found 253,485 sequences with conflicting annotations in SILVA v128 and Greengenes v13.5 at ranks up to phylum (9,644 conflicts), indicating that the annotation error rate in these databases is ~15%. I found that 34% of non-singleton genera have overlapping subtrees in the Greengenes tree from 2001 according to the RDP taxonomy, most of which are probably due to branching order errors in the Greengenes tree, which is therefore an unreliable guide to phylogeny. Using a blinded test, I estimated that the annotation error rate of the RDP database is ~10%.","10.7717/peerj.5030"
"1702","10.1101/274100","fastp: an ultra-fast all-in-one FASTQ preprocessor","Chen, S.; Zhou, Y.; Chen, Y.; Gu, J.","Shifu Chen","HaploX Biotechnology","2018-04-09",2,"4","new results","bioinformatics","MotivationQuality control and preprocessing of FASTQ files are essential to providing clean data for downstream analysis. Traditionally, a different tool is used for each operation, such as quality control, adapter trimming, and quality filtering. These tools are often insufficiently fast as most are developed using high-level programming languages (e.g., Python and Java) and provide limited multi-threading support. Reading and loading data multiple times also renders preprocessing slow and I/O inefficient.\n\nResultsWe developed fastp as an ultra-fast FASTQ preprocessor with useful quality control and data-filtering features. It can perform quality control, adapter trimming, quality filtering, per-read quality cutting, and many other operations with a single scan of the FASTQ data. It also supports unique molecular identifier preprocessing, poly tail trimming, output splitting, and base correction for paired-end data. It can automatically detect adapters for single-end and paired-end FASTQ data. This tool is developed in C++ and has multi-threading support. Based on our evaluation, fastp is 2-5 times faster than other FASTQ preprocessing tools such as Trimmomatic or Cutadapt despite performing far more operations than similar tools.\n\nAvailability and ImplementationThe open-source code and corresponding instructions are available at https://github.com/OpenGene/fastp\n\nContactchen@haplox.com","10.1093/bioinformatics/bty560"
"1703","10.1101/199240","Riboglow: a multicolor riboswitch-based platform for live cell imaging of mRNA and small non-coding RNA in mammalian cells","Braselmann, E.; Wierzba, A. J.; Polaski, J. T.; Chrominski, M.; Holmes, Z.; Hung, S.-T.; Batan, D.; Wheeler, J.; Parker, R.; Jimenez, R.; Gryko, D.; Batey, R. T. T.; Palmer, A. E.","Amy E Palmer","University of Colorado Boulder","2018-04-09",2,"15","new results","biochemistry","RNAs directly regulate a vast array of critical cellular processes, emphasizing the need for robust approaches to fluorescently tag and track RNAs in living cells. Here, we develop an RNA imaging platform using the cobalamin riboswitch as an RNA tag and a series of probes containing cobalamin as a fluorescence quencher. This highly modular  Riboglow platform leverages different color fluorescent dyes, linkers and riboswitch RNA tags to elicit fluorescent turn-on upon binding RNA. We demonstrate the ability of two different Riboglow probes to track mRNA and small non-coding U RNA in live mammalian cells. A direct side-by-side comparison revealed that Riboglow outperformed the dye binding aptamer Broccoli and performed on par with the current gold standard RNA imaging system, the MS2-fluorescent protein system, while featuring a much smaller RNA tag. Together, the versatility of the Riboglow platform and ability to track diverse RNAs suggest broad applicability for a variety of imaging approaches.\n\nGraphical abstract\n\nO_FIG O_LINKSMALLFIG WIDTH=200 HEIGHT=85 SRC=\""FIGDIR/small/199240_ufig1.gif\"" ALT=\""Figure 1\"">\nView larger version (29K):\norg.highwire.dtl.DTLVardef@11b5e3borg.highwire.dtl.DTLVardef@1c78fc0org.highwire.dtl.DTLVardef@aeba74org.highwire.dtl.DTLVardef@1531e3a_HPS_FORMAT_FIGEXP  M_FIG C_FIG","10.1038/s41589-018-0103-7"
"1704","10.1101/294355","Robust single-cell DNA methylome profiling with snmC-seq2","Luo, C.; Rivkin, A.; Zhou, J.; Sandoval, J. P.; Kurihara, L.; Lucero, J.; Castanon, R.; Nery, J. R.; Pinto-Duarte, A.; Bui, B.; Fitzpatrick, C.; O'Connor, C.; Ruga, S.; Van Eden, M. E.; Davis, D. A.; Mash, D. C.; Behrens, M. M.; Ecker, J. R.","Joseph R Ecker","Genomic Analysis Laboratory, The Salk Institute for Biological Studies, La Jolla, CA 92037, USA","2018-04-09",2,"15","new results","genomics","Single-cell DNA methylome profiling has enabled the study of epigenomic heterogeneity in complex tissues and during cellular reprogramming. However, broader applications of the method have been impeded by the modest quality of sequencing libraries. Here we report snmC-seq2, which provides improved read mapping, reduced artifactual reads, enhanced throughput, as well as increased library complexity and coverage uniformity compared to snmC-seq. snmC-seq2 is an efficient strategy suited for large scale single-cell epigenomic studies.","10.1038/s41467-018-06355-2"
"1705","10.1101/284554","Auxin is not asymmetrically distributed in initiating Arabidopsis leaves","Bhatia, N.; Heisler, M. G.","Marcus G Heisler","University of Sydney","2018-04-09",2,"1","contradictory results","developmental biology","It has been proposed that asymmetric auxin levels within initiating leaves help establish leaf polarity, based in part on observations of the DII auxin sensor. Here we show that the mDII control sensor also exhibits an asymmetry and that according to the ratio-metric auxin sensor R2D2, no obvious asymmetry in auxin exists. Together with other recent findings, our results argue against the importance of auxin asymmetry in establishing leaf polarity.","NA"
"1706","10.1101/262899","Integrative analysis of transcription factor occupancy at enhancers and disease risk loci in noncoding genomic regions","Oki, S.; Ohta, T.; Shioi, G.; Hatanaka, H.; Ogasawara, O.; Okuda, Y.; Kawaji, H.; Nakaki, R.; Sese, J.; Meno, C.","Chikara Meno","Kyushu University","2018-04-09",3,"1","new results","genomics","Noncoding regions of the human genome possess enhancer activity and harbor risk loci for heritable diseases. Whereas the binding profiles of multiple transcription factors (TFs) have been investigated, integrative analysis with the large body of public data available so as to provide an overview of the function of such noncoding regions has remained a challenge. Here we have fully integrated public ChIP-seq and DNase-seq data (n ~ 70,000), including those for 743 human transcription factors (TFs) with 97 million binding sites, and have devised a data- mining platform --designated ChIP-Atlas--to identify significant TF-genome, TF-gene, and TF-TF interactions. Using this platform, we found that TFs enriched at macrophage or T-cell enhancers also accumulated around risk loci for autoimmune diseases, whereas those enriched at hepatocyte or macrophage enhancers were preferentially detected at loci associated with HDL-cholesterol levels. Of note, we identified \""hotspots\"" around such risk loci that accumulated multiple TFs and are therefore candidates for causal variants. Integrative analysis of public chromatin-profiling data is thus able to identify TFs and tissues associated with heritable disorders.","NA"
"1707","10.1101/193375","Interphase Human Chromosome Exhibits Out of Equilibrium Glassy Dynamics","Shi, G.; Liu, L.; Hyeon, C.; Thirumalai, D.","Dave Thirumalai","University of Texas at Austin","2018-04-09",2,"4","new results","biophysics","The structural organization of the condensed chromosomes is being revealed using chromosome conformation capture experiments and super-resolution imaging techniques. Fingerprints of their three-dimensional organization on length scale from about hundred kilo base pairs to millions of base pairs have emerged using advances in Hi-C and super-resolution microscopy. To determine the poorly understood dynamics of human interphase chromosomes, we created the Chromosome Copolymer Model (CCM) by representing the chromosomes as a self-avoiding polymer with two loci types corresponding to euchromatin and heterochromatin. Using advanced clustering algorithms we establish quantitatively that the simulated contact maps for chromosomes 5 and 10 and those inferred from Hi-C experiments are in agreement. Ward Linkage Matrix (WLM), constructed from spatial distance information, shows that the Topologically Associated Domains (TADs) and compartments predicted from simulations are in agreement with inferred WLM computed using data from super-resolution microscopy experiments. Glassy dynamics is manifested in the stretched exponential relaxation of the structure factor and caging in the mean square displacement of individual loci, {triangleup}i(t) [~] t with 0 <  < 1. Remarkably, the distribution of , is extremely broad suggestive of highly heterogeneous dynamics, which is also reflected in the large cell-to-cell variations in the contact maps. Chromosome organization is hierarchical involving the formation of chromosome droplets (CDs) on short genomic scale followed by coalescence of the CDs, reminiscent of Ostwald ripening. We propose that glassy landscapes for the condensed active chromosomes might provide a balance between genomic conformational stability and biological functions.","10.1038/s41467-018-05606-6"
"1708","10.1101/147827","Combining global tree cover loss data with historical national forest-cover maps to look at six decades of deforestation and forest fragmentation in Madagascar","Vieilledent, G.; Grinand, C.; Rakotomalala, F. A.; Ranaivosoa, R.; Rakotoarijaona, J.-R.; Allnutt, T. F.; Achard, F.","Ghislain Vieilledent","Cirad","2018-04-09",4,"1","new results","ecology","The island of Madagascar has a unique biodiversity, mainly located in the tropical forests of the island. This biodiversity is highly threatened by anthropogenic deforestation. Existing historical forest maps at national level are scattered and have substantial gaps which prevent an exhaustive assessment of long-term deforestation trends in Madagascar. In this study, we combined historical national forest cover maps (covering the period 1953-2000) with a recent global annual tree cover loss dataset (2001-2014) to look at six decades of deforestation and forest fragmentation in Madagascar (from 1953 to 2014). We produced new forest cover maps at 30 m resolution for the year 1990 and annually from 2000 to 2014 over the full territory of Madagascar. We estimated that Madagascar has lost 44% of its natural forest cover over the period 1953-2014 (including 37% over the period 1973-2014). Natural forests cover 8.9 Mha in 2014 (15% of the national territory) and include 4.4 Mha (50%) of moist forests, 2.6 Mha (29%) of dry forests, 1.7 Mha of spiny forests (19%) and 177,000 ha (2%) of mangroves. Since 2005, the annual deforestation rate has progressively increased in Madagascar to reach 99,000 ha/yr during 2010-2014 (corresponding to a rate of 1.1%/yr). Around half of the forest (46%) is now located at less than 100 m from the forest edge. Our approach could be replicated to other developing countries with tropical forest. Accurate forest cover change maps can be used to assess the effectiveness of past and current conservation programs and implement new strategies for the future. In particular, forest maps and estimates can be used in the REDD+ framework which aims at \""Reducing Emissions from Deforestation and forest Degradation\"" and for optimizing the current protected area network.","10.1016/j.biocon.2018.04.008"
"1709","10.1101/163030","Key role of piRNAs in telomeric chromatin maintenance and telomere nuclear positioning in Drosophila germline","Radion, E.; Morgunova, V.; Ryazansky, S.; Akulenko, N.; Lavrov, S.; Abramov, Y.; Komarov, P.; Glukhov, S.; Olovnikov, I.; Kalmykova, A.","Alla Kalmykova","Institute of Molecular Genetics, Russian Academy of Sciences, Moscow 123182, Russia","2018-04-09",2,"4","new results","genomics","Telomeric small RNAs related to PIWI-interacting RNAs (piRNAs) were discovered in different species, however, their role in germline-specific telomere function remains poorly understood. Using a Drosophila model, we show that the piRNA pathway provides a strong germline-specific mechanism of telomere homeostasis. We show that telomeric retrotransposon arrays belong to a unique class of dual-strand piRNA clusters whose transcripts, required for telomere elongation, serve simultaneously as piRNA precursors and their only targets. However, the ability to produce piRNAs and bind Rhino - a germline-specific homolog of heterochromatic protein 1 (HP1) - varies along telomeres. Most likely, this heterogeneity is determined by the peculiarities of telomeric retrotransposons themselves. piRNAs play a pivotal role in the establishment and maintenance of telomeric and subtelomeric chromatin in the germline facilitating loading of HP1 and histone 3 lysine 9 trimethylation mark - highly conservative telomere components - at different telomeric regions. piRNA pathway disruption results in telomere dysfunction characterized by a loss of heterochromatic components and translocation of telomeres from the periphery to the nuclear interior but does not affect the telomere end capping.","10.1186/s13072-018-0210-4"
"1710","10.1101/101832","Genome-wide phenotypic analysis of growth, cell morphogenesis and cell cycle events in Escherichia coli.","Campos, M.; Govers, S. K.; Irnov, I.; Dobihal, G. S.; Cornet, F.; Jacobs-Wagner, C.","Christine Jacobs-Wagner","Yale University","2018-04-09",3,"1","new results","microbiology","Cell size, cell growth and the cell cycle are necessarily intertwined to achieve robust bacterial replication. Yet, a comprehensive and integrated view of these fundamental processes is lacking. Here, we describe an image-based quantitative screen of the single-gene knockout collection of Escherichia coli, and identify many new genes involved in cell morphogenesis, population growth, nucleoid (bulk chromosome) dynamics and cell division. Functional analyses, together with high-dimensional classification, unveil new associations of morphological and cell cycle phenotypes with specific functions and pathways. Additionally, correlation analysis across ~4,000 genetic perturbations shows that growth rate is surprisingly not predictive of cell size. Growth rate was also uncorrelated with the relative timings of nucleoid separation and cell constriction. Rather, our analysis identifies scaling relationships between cell size and nucleoid size and between nucleoid size and the relative timings of nucleoid separation and cell division. These connections suggest that the nucleoid links cell morphogenesis to the cell cycle.\n\n\n\nO_FIG O_LINKSMALLFIG WIDTH=200 HEIGHT=121 SRC=\""FIGDIR/small/101832_ufig1.gif\"" ALT=\""Figure 1\"">\nView larger version (43K):\norg.highwire.dtl.DTLVardef@63d469org.highwire.dtl.DTLVardef@e7117org.highwire.dtl.DTLVardef@22a436org.highwire.dtl.DTLVardef@4b0167_HPS_FORMAT_FIGEXP  M_FIG C_FIG","10.15252/msb.20177573"
"1711","10.1101/295097","Deciphering human ribonucleoprotein regulatory networks","Mukherjee, N.; Wessels, H.-H.; Lebedeva, S.; Sajek, M.; Farazi, T.; Ghanbari, M.; Garzia, A.; Munteanu, A.; Hoell, J.; Akat, K.; Tuschl, T.; Ohler, U.","Neelanjan Mukherjee","Department of Biochemistry and Molecular Genetics, University of Colorado School of  Medicine","2018-04-09",2,"4","new results","genomics","RNA-binding proteins (RBPs) control and coordinate each stage in the life cycle of RNAs. Although in vivo binding sites of RBPs can now be determined genome-wide, most studies typically focused on individual RBPs. Here, we examined a large compendium of 114 high-quality transcriptome-wide in vivo RBP-RNA cross-linking interaction datasets generated by the same protocol in the same cell line and representing 64 distinct RBPs. Comparative analysis of categories of target RNA binding preference, sequence preference, and transcript region specificity was performed, and identified potential posttranscriptional regulatory modules, i.e. specific combinations of RBPs that bind to specific sets of RNAs and targeted regions. These regulatory modules encoded functionally related proteins and exhibited distinct differences in RNA metabolism, expression variance, as well as subcellular localization. This integrative investigation of experimental RBP-RNA interaction evidence and RBP regulatory function in a human cell line will be a valuable resource for understanding the complexity of post-transcriptional regulation.","10.1093/nar/gky1185"
"1712","10.1101/206110","Enhanced Astrocyte Responses are Driven by a Genetic Risk Allele Associated with Multiple Sclerosis","Ponath, G.; Lincoln, M. R.; Dahlawi, S.; Mubarak, M.; Sumida, T.; Airas, L.; Zhang, S.; Isitan, C.; Nguyen, T. D.; Raine, C. S.; Hafler, D. A.; Pitt, D.","David Pitt","Department of Neurology, Yale School of Medicine, New Haven, CT 06511, USA","2018-04-09",3,"15","new results","neuroscience","Epigenetic annotation studies of genetic risk variants for multiple sclerosis (MS) implicate dysfunctional lymphocytes in MS susceptibility; however, the role of central nervous system (CNS) cells remains unclear. We investigated the effect of the risk variant, rs7665090G, located near NFKB1, on astrocytes. We demonstrated that chromatin is accessible at the risk locus, a prerequisite for its impact on astroglial function. The risk variant was associated with increased NF-{kappa}B signaling and target gene expression driving lymphocyte recruitment in cultured human astrocytes and astrocytes within MS lesions, and with increased lesional lymphocytic infiltrates. In MS patients, the risk genotype was associated with increased lesion volumes on MRI. Thus, we established that the rs7665090G variant perturbs astrocyte function resulting in increased CNS access for peripheral immune cells. MS may thus result from variant-driven dysregulation of the peripheral immune system and the CNS, where perturbed CNS cell function aids in establishing local autoimmune inflammation.\n\nOne Sentence SummaryThe NF-{kappa}B relevant multiple sclerosis risk variant, rs7665090G, drives astrocyte responses that promote lesion formation.","10.1038/s41467-018-07785-8"
"1713","10.1101/202481","Modularity of genes involved in local adaptation to climate despite physical linkage","Lotterhos, K.; Yeaman, S.; Degner, J.; Aitken, S.; Hodgins, K.","Katie Lotterhos","Northeastern University","2018-04-09",3,"4","new results","evolutionary biology","BackgroundPhysical linkage among genes shaped by different sources of selection is a fundamental aspect of genetic architecture. Theory predicts that evolution in complex environments selects for modular genetic architectures and high recombination rates among loci shaped by different sources of selection. However, limited data exist to test these predictions because the field lacks consensus for how to control for intercorrelated environmental variables. Here, we introduce a co-association network analysis, which clusters loci based on differing environmental associations, and use it to study the genetic architecture of local adaptation to climate in lodgepole pine (Pinus contorta).\n\nResultsWe identified many modules of genes associated with distinct environments (aridity, freezing, geography), and discovered low recombination rates among some candidate genes in different modules. We observed limited evidence for environmental pleiotropic effects on distinct aspects of climate. We also found limited correspondence between the modularity of co-association networks and gene regulatory networks. We compared co-association networks to associations with principal components, and found the latter can lead to misinterpretation. Finally, we used simulations to illustrate the benefits and caveats of co-association networks.\n\nConclusionsCo-association networks provided a useful framework for studying modularity. Our results supported the prediction that evolution to complex environments selects for modular genetic architectures, but some of our results went against the prediction that selection would increase recombination among loci experiencing different sources of selection. These results give new insight into evolutionary debates about the extent of modularity and pleiotropy in the evolution of genetic architectures.","10.1186/s13059-018-1545-7"
"1714","10.1101/162909","Dynamic gain adjustments in descending corticofugal outputs from auditory cortex compensate for cochlear nerve synaptic damage","Asokan, M. M.; Williamson, R. S.; Hancock, K. E.; Polley, D. B.","Meenakshi Asokan","Harvard University, Division of Medical Sciences","2018-04-09",2,"15","new results","neuroscience","Layer 5 (L5) cortical projection neurons innervate far-ranging brain areas to coordinate integrative sensory processing and adaptive behaviors. Here, we characterize a compensatory plasticity in L5 auditory cortex (ACtx) projection neurons with axons that innervate the inferior colliculus (IC), thalamus, lateral amygdala and striatum. We used widefield calcium imaging to monitor daily changes in sound processing from the dense plexus of corticocollicular (CCol) axon terminals in awake adult mice. CCol sound level growth functions were stable in control conditions but showed bi-phasic gain changes following damage to cochlear afferent synapses. Auditory nerve and CCol growth functions were sharply reduced hours after cochlear synaptopathy, but CCol response gain rebounded above baseline levels by the following day and remained elevated for 2 weeks despite a persistent reduction in auditory nerve input. Sustained potentiation of excitatory ACtx projection neurons that innervate multiple limbic and subcortical auditory centers may underlie hyperexcitability and aberrant functional coupling of distributed brain networks in tinnitus.","10.1038/s41467-018-04852-y"
"1715","10.1101/217737","K-nearest neighbor smoothing for high-throughput single-cell RNA-Seq data","Wagner, F.; Yan, Y.; Yanai, I.","Itai Yanai","NYU School of Medicine","2018-04-09",3,"2","new results","bioinformatics","High-throughput single-cell RNA-Seq (scRNA-Seq) is a powerful approach for studying heterogeneous tissues and dynamic cellular processes. However, compared to bulk RNA-Seq, single-cell expression profiles are extremely noisy, as they only capture a fraction of the transcripts present in the cell. Here, we propose the k-nearest neighbor smoothing (kNN-smoothing) algorithm, designed to reduce noise by aggregating information from similar cells (neighbors) in a computationally efficient and statistically tractable manner. The algorithm is based on the observation that across protocols, the technical noise exhibited by UMI-filtered scRNA-Seq data closely follows Poisson statistics. Smoothing is performed by first identifying the nearest neighbors of each cell in a step-wise fashion, based on partially smoothed and variance-stabilized expression profiles, and then aggregating their transcript counts. We show that kNN-smoothing greatly improves the detection of clusters of cells and co-expressed genes, and clearly outperforms other smoothing methods on simulated data. To accurately perform smoothing for datasets containing highly similar cell populations, we propose the kNN-smoothing 2 algorithm, in which neighbors are determined after projecting the partially smoothed data onto the first few principal components. We show that unlike its predecessor, kNN-smoothing 2 can accurately distinguish between cells from different T cell subsets, and enables their identification in peripheral blood using unsupervised methods. Our work facilitates the analysis of scRNA-Seq data across a broad range of applications, including the identification of cell populations in heterogeneous tissues and the characterization of dynamic processes such as cellular differentiation. Reference implementations of our algorithms can be found at https://github.com/yanailab/knn-smoothing.","NA"
"1716","10.1101/223990","The temporal evolution of conceptual object representations revealed through models of behavior, semantics and deep neural networks","Bankson, B. B.; Hebart, M. N.; Groen, I. I. A.; Baker, C. I.","Brett B Bankson","University of Pittsburgh","2018-04-09",2,"4","new results","neuroscience","Visual object representations are commonly thought to emerge rapidly, yet it has remained unclear to what extent early brain responses reflect purely low-level visual features of these objects and how strongly those features contribute to later categorical or conceptual representations. Here, we aimed to estimate a lower temporal bound for the emergence of conceptual representations by defining two criteria that characterize such representations: 1) conceptual object representations should generalize across different exemplars of the same object, and 2) these representations should reflect high-level behavioral judgments. To test these criteria, we compared magnetoencephalography (MEG) recordings between two groups of participants (n = 16 per group) exposed to different exemplar images of the same object concepts. Further, we disentangled low-level from high-level MEG responses by estimating the unique and shared contribution of models of behavioral judgments, semantics, and different layers of deep neural networks of visual object processing. We find that 1) both generalization across exemplars as well as generalization of object-related signals across time increase after 150 ms, peaking around 230 ms; 2) behavioral judgments explain the most unique variance in the response after 150 ms. Collectively, these results suggest a lower bound for the emergence of conceptual object representations around 150 ms following stimulus onset.","10.1016/j.neuroimage.2018.05.037"
"1717","10.1101/291914","Locomotor response to acute stressors requires hypothalamic-pituitary-interrenal axis activation and glucocorticoid receptors in zebrafish","Lee, H. B.; Schwab, T. L.; Sigafoos, A. N.; Gauerke, J. L.; Krug, R. G.; Serres, M. R.; Jacobs, D. C.; Cotter, R. P.; Das, B.; Petersen, M. O.; Daby, C. L.; Urban, R. M.; Berry, B. C.; Clark, K. J.","Han B Lee","Mayo Graduate School of Biomedical Sciences","2018-04-09",2,"4","new results","neuroscience","When vertebrates face acute stressors, their bodies rapidly undergo a repertoire of physiological and behavioral adaptations, which is termed the stress response (SR). Rapid physiological changes in heart rate and blood sugar levels occur via the interaction of glucocorticoids and their cognate receptors following hypothalamic-pituitary-adrenal (HPA) axis activation. These physiological changes are observed within minutes of encountering a stressor and the rapid time domain rules out genomic responses that require gene expression changes. Although behavioral changes corresponding to physiological changes are commonly observed, it is not clearly understood to what extent HPA axis activation dictates adaptive behavior. We hypothesized that rapid locomotor response to acute stressors in zebrafish requires HPI axis activation. In teleost fish, interrenal cells (I) are functionally homologous to the adrenal gland cortical layer. We derived 8 frameshift mutants in genes involved in HPI axis function: two mutants in exon 2 of mc2r (adrenocorticotropic hormone receptor), two in each of exon 2 and exon 5 of nr3c1 (glucocorticoid receptor), and two in exon 2 of nr3c2 (mineralocorticoid receptor). Exposing larval zebrafish to mild environmental stressors, acute changes in salinity or light illumination, results in a rapid locomotor response. We show here that this locomotor response requires a functioning HPI axis via the action of mc2r (adrenocorticotropic hormone receptor) and the canonical glucocorticoid receptor encoded by nr3c1 gene, but not mineralocorticoid receptor (nr3c2). Our rapid behavioral assay paradigm based on HPI axis biology may prove useful to screen for genetic, pharmacological, or environmental modifiers of the HPA axis.\n\nSignificanceAltered HPA axis activity is acknowledged as a causative and critical prognostic factor in many psychiatric disorders including depression. Nonetheless, genome wide association studies (GWAS) on depression have revealed conflicting findings about susceptibility loci, while identifying several genetic loci that warrant further investigations in the process. Such findings indicate that psychiatric disorders with complex genetic foundations require functional studies as well as genetic analyses. We developed a sensitive behavioral assay paradigm that leverages the genetic amenability and rapid development of zebrafish and demonstrated that our assay system reliably detects changes in HPA axis responsiveness. Our functional genetics and behavioral assay approach provides a useful platform to discover novel genetic, pharmacological, or environmental modifiers of the HPA axis.","NA"
"1718","10.1101/297838","Increased Adhesion Of CML Cells By ABL1 Tyrosine Kinase Inhibitors Induce Tunneling Nanotubes","Omsland, M.; Andresen, V.; del Pilar Ayuda Duran, M.; Gullaksen, S. E.; Hovland, R.; Enserink, J. M.; Gjertsen, B. T.","Bjørn Tore Gjertsen","University of Bergen","2018-04-09",1,"15","new results","cell biology","Summary statementThis study describes the effects of tyrosine kinase inhibitors on tunneling nanotube formation via increased adhesion through {beta}-integrin in chronic myeloid leukemia cells.\n\nAbstractThe actin-containing cell-to-cell communicator tunneling nanotube (TNT) is involved in regulation of cell death threshold of leukemic cells, while the mechanism of TNT regulation is mostly unknown. We have investigated TNT formation and its response to treatment in chronic myeloid leukemia (CML) cells with the pathognomonic chimeric fusion kinase BCR-ABL1 after treatment with the tyrosine kinase inhibitor nilotinib and interferon-. Bone marrow cells of chronic phase CML patients and the CML cell line Kcl-22 formed few or no TNTs. Nilotinib and interferon- treatment induced TNT formation in Kcl-22 cells and were found to be linked to increased adherence to fibronectin coated surfaces by restoration of {beta}1-integrin function. This suggests modulation of TNT cell-cell communication in CML as a novel mechanism in kinase inhibitor therapy of CML.","NA"
"1719","10.1101/298067","A circadian output circuit controls sleep-wake arousal threshold in Drosophila","Guo, F.; Holla, M.; Diaz, M. M.; Rosbash, M.","Michael Rosbash","HHMI/Brandeis","2018-04-09",1,"1","new results","neuroscience","The Drosophila core circadian circuit contains distinct groups of interacting neurons that give rise to diurnal sleep-wake patterns. Previous work showed that a subset of Dorsal Neurons 1 (DN1s) are sleep-promoting through their inhibition of activity-promoting circadian pacemakers. Here we show that these anterior-projecting DNs (APDNs) also \""exit\"" the circadian circuitry and communicate with the homeostatic sleep center in higher brain regions to regulate sleep and sleep-wake arousal threshold. These APDNs connect to a small discrete subset of tubercular-bulbar neurons, which are connected in turn to specific sleep-centric Ellipsoid Body (EB)-Ring neurons of the central complex. Remarkably, activation of the APDNs produces sleep-like oscillations in the EB and also raises the arousal threshold, which requires neurotransmission throughout the circuit. The data indicate that this APDN-TuBusup-EB circuit temporally regulates sleep-wake arousal threshold in addition to the previously defined role of the TuBu-EB circuit in vision, navigation and attention.","NA"
"1720","10.1101/297994","Nitro-Oleic Acid Induced Reactive Oxygen Species Formation and Plant Defense Signaling in Tomato Cell Suspensions","Arruebarrena Di Palma, A.; Di Fino, L. M.; Salvatore, S. R.; D`Ambrosio, J. M.; Gergoff Grozeff, G. E. E.; Garcia-Mata, C.; Schopfer, F. J.; Laxalt, A. M.","Ana M Laxalt","Instituto de Investigaciones Biologicas, CONICET-Universidad Nacional de Mar del Plata","2018-04-09",1,"4","new results","plant biology","Nitrated fatty acids (NO2-FAs) are formed by the addition reaction of nitric oxide- and nitrite-derived nitrogen dioxide with unsaturated fatty acids. Nitrated fatty acids act as signaling molecules in mammals through the formation of covalent adducts with cellular thiols. The study of NO2-FAs in plant systems constitutes an interesting and emerging area. The presence of NO2-FA has been reported in olives, peas, rice and in Arabidopsis. To gain a better understanding of the role of NO2-FA on plant physiology, we analyzed the effects of exogenous application of nitro-oleic acid (NO2-OA) to tomato cell cultures. We found that NO2-OA induced reactive oxygen species (ROS) production in a dose-dependent manner via activation of NADPH oxidases, which requires calcium entry from the extracellular compartment and protein kinase activation, a mechanism that resembles the plant defense responses. NO2-OA-induced ROS production, expression of plant defense genes and led to cell death. The mechanism of action of NO2-OA involves a reduction in the glutathione cellular pool and covalently addition reactions with protein thiols and reduced glutathione. Altogether, these results indicate that NO2-OA triggers responses associated with plant defense, revealing its possible role as a signal molecule in biotic stress.\n\nAbbreviations","NA"
