"","doi","title","authors","author_corresponding","author_corresponding_institution","date","version","license","type","category","abstract","published"
"955","10.1101/2020.04.21.034116","Erythropoietin regulates transcription and YY1 dynamics in a pre-established chromatin architecture","Perreault, A. A.; Brown, J. D.; Venters, B. J.","Andrea A Perreault","Vanderbilt University","2020-04-22",1,"cc_no","new results","molecular biology","The three dimensional architecture of the genome plays an essential role in establishing and maintaining cell identity. By contrast, the magnitude and temporal kinetics of changes in chromatin structure that arise during cell differentiation remain poorly understood. Here, we leverage a murine model of erythropoiesis to study the relationship between chromatin conformation, the epigenome, and transcription in erythroid cells. We discover that acute transcriptional responses induced by erythropoietin (EPO), the hormone necessary for erythroid differentiation, occur within an invariant chromatin topology. Within this pre-established landscape, Yin Yang 1 (YY1) occupancy dynamically redistributes to sites in proximity to EPO-regulated genes. Using HiChIP, we identify chromatin contacts mediated by H3K27ac and YY1 that are enriched for enhancer-promoter interactions of EPO-responsive genes. Taken together, these data are consistent with an emerging model that rapid, signal-dependent transcription occurs in the context of a pre-established chromatin architecture.","NA"
"956","10.1101/2020.04.21.052530","One-pot Detection of COVID-19 with Real-time Reverse-transcription Loop-mediated Isothermal Amplification (RT-LAMP) Assay and Visual RT-LAMP Assay","Wang, D.","Deguo Wang","Xuchang University","2020-04-22",1,"cc_by_nc_nd","new results","molecular biology","Background: Rapid and reliable diagnostic assays were critical for prevention and control of the coronavirus pneumonia caused by COVID-19. Objective: This study was to establish one-pot real-time reverse-transcription loop-mediated isothermal amplification (RT-LAMP) assay and one-pot visual RT-LAMP assay for the detection of COVID-19. Methods: Six specific LAMP primers targeting the N gene of COVID-19 were designed, the RT-LAMP reaction system was optimized with plasmid pUC57 containing N gene sequence, the detection limit was determined with a serial dilution of the plasmid pUC57 containing N gene sequence, and the one-pot real-time RT-LAMP assay and one-pot visual RT-LAMP assay for the detection of COVID-19 were established. Results: Our results showed that the one-pot RT-LAMP assays can detect COVID-19 with a limit of [&ge;] 6 copies per l-1 of pUC57 containing N gene sequence. Conclusion: This study provides rapid, reliable and sensitive tools for facilitating preliminary and cost-effective prevention and control of COVID-19.","NA"
"957","10.1101/2020.04.21.053942","A Cytoskeletal Function for PBRM1 Reading Methylated Microtubules","Karki, M.; Jangid, R. K.; Seervai, R. N. H.; Bertocchio, J.-P.; Hotta, T.; Msaouel, P.; Jung, S. Y.; Grimm, S. L.; Coarfa, C.; Weissman, B. E.; Ohi, R.; Verhey, K. J.; Hodges, C. H.; Dere, R.; Park, I.-Y.; Rathmell, K. W.; Walker, C. L.; Tripathi, D. N.","Cheryl L Walker","Center for Precision Environmental Health,  Baylor College of Medicine, Houston, TX","2020-04-22",1,"cc_no","new results","cell biology","The chromatin modifier SETD2 was recently shown to be a dual-function methyltransferase that writes methyl marks on both chromatin and the mitotic spindle, revealing a-tubulin methylation as a new posttranslational modification of microtubules. Here, we report the first cytoskeletal reader for this SETD2 methyl mark: the polybromo protein PBRM1. We found PBRM1 directly binds the a-Tub-K40me3 mark on tubulin, and localizes to the mitotic spindle and spindle pole during cell division. PBRM1 can assemble a PBAF complex in the absence of chromatin as revealed by mass spectrometry, and can recruit other PBAF complex components including SMARCA4 and ARID2 to a-tubulin. In addition to PBRM1, other PBAF components were also localized to the mitotic spindle and spindle pole. This PBAF localization was dependent on recruitment to microtubules by PBRM1, and loss of spindle-associated PBRM1/PBAF led to genomic instability as assessed by increased formation of micronuclei. These data reveal a previously unknown function for PBRM1 beyond its role remodeling chromatin, and expand the repertoire of chromatin remodelers involved in writing and reading methyl marks on the cytoskeleton. The results of this study lay the foundation for a new paradigm for the epigenetic machinery as chromatocytoskeletal modifiers, with coordinated nuclear and cytoskeletal functions.","NA"
"958","10.1101/2020.04.21.050690","Sensory-evoked extracellular vesicle release and targeting","Wang, J.; Nikonorova, I. A.; Gu, A.; Sternberg, P. W.; Barr, M. M.","Maureen M. Barr","Rutgers University, Human Genetics Institute of NJ and Department of Genetics","2020-04-22",1,"cc_by_nc_nd","new results","cell biology","Extracellular vesicles (EVs) are emerging as a universal means of cell to cell communication and hold great potential in diagnostics and regenerative therapies. The urgent need of the field is precise understanding of physiological mechanisms driving EV generation and function. Ciliary EVs act as signaling devices in Chlamydomonas and C. elegans. Mammalian cilia shed EVs to eliminate unwanted receptors or in the process of cilia retraction when cultured cells enter the cell cycle. Here we used our established C. elegans model to study sensory evoked ciliary EV release and targeting using a fluorescently labeled EV cargo polycystin-2 (PKD-2). In C. elegans and mammals, the Autosomal Dominant Polycystic Kidney Disease (ADPKD) gene products polycystin-1 and polycystin-2 localize to both cilia and EVs, act in the same genetic pathway, and function in a sensory capacity, suggesting ancient conservation. We find that males deposit PKD-2::GFP carrying EVs onto the vulva of the hermaphrodite during mating. We also show that mechanical stimulation triggers release of PKD-2::GFP carrying EVs from cilia. To our knowledge this is the first report of mechanoresponsive nature of the ciliary EV release and of ciliary EV directional transfer from one animal to another animal. Since the polycystins are evolutionary conserved ciliary EV cargoes, our findings suggest that similar mechanisms for EV release and targeting may occur in other animals.","NA"
"959","10.1101/2020.04.21.054247","Localized mRNA translation mediates maturation of cytoplasmic cilia in Drosophila spermatogenesis","Fingerhut, J. M.; Yamashita, Y. M.","Jaclyn M Fingerhut","University of Michigan, Ann Arbor","2020-04-22",1,"cc_by_nc_nd","new results","developmental biology","Cytoplasmic cilia, a specialized type of cilia in which the axoneme resides within the cytoplasm rather than within the ciliary compartment, are proposed to allow the efficient assembly of very long cilia. Despite being found diversely in male gametes (e.g. Plasmodium microgametocytes and human and Drosophila sperm), very little is known about cytoplasmic cilia assembly. Here we show that a novel RNP granule containing the mRNAs for axonemal dynein motor proteins becomes highly polarized to the distal end of the cilia during cytoplasmic ciliogenesis in Drosophila sperm. This allows for the localized translation of these axonemal dyneins and their incorporation into the axoneme directly from the cytoplasm. We found that this RNP granule contains the proteins Reptin and Pontin, loss of which perturbs granule formation and prevents incorporation of the axonemal dyneins, leading to sterility. We propose that cytoplasmic cilia require the local translation of key protein constituents such that these proteins are incorporated efficiently into the axoneme.","NA"
"960","10.1101/2020.04.22.043216","GMP-grade neural progenitor derivation and differentiation from clinical-grade human embryonic stem cells","Vitillo, L.; Durance, C.; Hewitt, Z.; Moore, H.; Smith, A.; Vallier, L.","Loriana Vitillo","University of Cambridge","2020-04-22",1,"cc_by_nc_nd","new results","cell biology","A major challenge for the clinical use of human pluripotent stem cells is the development of safe, robust and controlled differentiation protocols. Adaptation of research protocols using reagents designated as research-only to those which are suitable for clinical use, often referred to as Good Manufacturing Practice (GMP) reagents, is a crucial and laborious step in the translational pipeline. However, published protocols to assist this process remain very limited. Here we present a new GMP-compliant protocol to derive long-term neuroepithelial stem cell progenitors (lt-NES), which are multipotent, bankable, and karyotypically stable. This protocol resulted in robust and reproducible differentiation of several clinical-grade embryonic stem cells, deposited in the UK Stem Cell Bank, from which we derived lt-NES. Furthermore, GMP-derived lt-NES demonstrated a high neurogenic potential while retaining the ability to be redirected to several neuronal sub-types. Overall, we report the feasibility of derivation and differentiation of clinical grade embryonic stem cell lines into lt-NES under GMP-compliant conditions. Our protocols could be used as a flexible tool to speed up translation-to-clinic of pluripotent stem cells for a variety of neurological therapies or regenerative medicine studies.","NA"
"961","10.1101/2020.04.21.051961","Sequential CRISPR gene editing in human iPSCs charts the clonal evolution of leukemia","Wang, T.; Pine, A. R.; Wesely, J.; Yuan, H.; Zamparo, L.; Kotini, A. G.; Leslie, C. S.; Papapetrou, E. P.","Eirini P Papapetrou","Icahn School of Medicine at Mount Sinai","2020-04-22",1,"cc_by_nc_nd","new results","cancer biology","Human cancers arise through an evolutionary process whereby cells acquire somatic mutations that drive them to outgrow normal cells and create successive clonal populations. Bottom-up human cancer evolution models could help illuminate this process, but their creation has faced significant challenges. Here we combined human induced pluripotent stem cell (iPSC) and CRISPR/Cas9 technologies to develop a model of the clonal evolution of acute myeloid leukemia (AML). Through the sequential introduction of 3 disease-causing mutations (ASXL1 C-terminus truncation, SRSF2-P95L and NRAS-G12D), we obtained single, double and triple mutant iPSC lines that, upon hematopoietic differentiation, exhibit progressive dysplasia with increasing number of mutations, capturing distinct premalignant stages, including clonal hematopoiesis, myelodysplastic syndrome, and culminating in a transplantable leukemia. iPSC-derived clonal hematopoietic stem/progenitor cells recapitulate transcriptional and chromatin accessibility signatures of normal and malignant hematopoiesis found in primary human cells. By mapping dynamic changes in transcriptomes and chromatin landscapes, we characterize transcriptional programs driving specific stage transitions and identify vulnerabilities for early therapeutic targeting. Such synthetic de novo oncogenesis models can empower the investigation of multiple facets of the malignant transformation of human cells.","NA"
"962","10.1101/2020.04.20.005249","Prediction of novel components of bacterial ribosomes by crowd-sourced analysis of RNA sequencing data","mtwil, m.; Koh, K.; Goh, W.; Tan, Q. W.; Rugdee, R. C. F.; Hew, B.; Ng, J. W. X.; Teng, Z. K.; Tan, J. X.; Yei, X.; Tan, Q. R.; Binte Sulaiman, I. S.; Gilia, S. M. L.; Villanueva, E. M. F.; Nguyen, S. T.; Putri, D. A.; Siying, J. T.; Johanan, T. Y. R.; Tan, J. W.; Gladys, K. S. N.; Ong, W. W.; Moo, J. R.; Koh, J.; Lim, P. X.; Teoh, S. W.; Tamilselvam, P.; Hui, H.; Chua, Y. X.; Ow Yeong, Y. K.; Jian Hua, T.; Chong, M. J.; Sho, Y. W.; Tang, B. J. X.; Kwantalalu, C. Y.; Binte Mohammad Rizal, N. A.; Tan, W. H.; Shan Chun, L.; Tan, S. Y. T.; Jia Ying, T.; Luminary, A. M.; Jia Jia, Jolyn, L.; Lunard","mrek mtwil","NTU SBS","2020-04-22",1,"cc_no","new results","bioinformatics","Bacterial resistance to antibiotics is a growing problem that is projected to cause more deaths than cancer in 2050. Consequently, novel antibiotics are urgently needed. Since more than half of the available antibiotics target the bacterial ribosomes, proteins that are involved in protein synthesis are thus prime targets for the development of novel antibiotics. However, experimental identification of these potential antibiotic target proteins can be labor-intensive and challenging, as these proteins are likely to be poorly characterized and specific to few bacteria. In order to identify these novel proteins, we established a Large-Scale Transcriptomic Analysis Pipeline in Crowd (LSTrAP-Crowd), where 285 individuals processed 26 terabytes of RNA-sequencing data of the 17 most notorious bacterial pathogens. In total, the crowd processed 26,269 RNA-seq experiments and used the data to construct gene co-expression networks, which were used to identify more than a hundred uncharacterized genes that were transcriptionally associated with protein synthesis. We provide the identity of these genes together with the processed gene expression data. The data can be used to identify other vulnerabilities or bacteria, while our approach demonstrates how the processing of gene expression data can be easily crowdsourced.","NA"
"963","10.1101/2020.04.21.053124","Nuclear myosin VI regulates the spatial organization of mammalian transcription initiation.","Hari-Gupta, Y.; Fili, N.; dos Santos, A.; Cook, A. W.; Gough, R. E.; Reed, H. C. W.; Wang, L.; Arron, J.; Venit, T.; Waite, E.; Grosse-Berkenbusch, A.; Gebhardt, J. C. M.; Percipalle, P.; Chew, T. L.; Martin-Fernandez, M. L.; Toseland, C. P.","Christopher P Toseland","University of Sheffield","2020-04-22",1,"cc_by_nc_nd","new results","cell biology","During transcription, RNA Polymerase II (RNAPII) is spatially organised within the nucleus into clusters that correlate with transcription activity. While this is a hallmark of genome regulation in mammalian cells, the mechanisms concerning the assembly, organisation and stability which underpin the function these transcription factories remain unknown. Here, we have used combination of single molecule imaging and genomic approaches to explore the role of nuclear myosin VI in the nanoscale organisation of RNAPII. We reveal that myosin VI acts as the molecular anchor that holds RNAPII into transcription factories. Perturbation of myosin VI leads to the disruption of RNAPII localisation, changes in chromatin organisation and subsequently a decrease in gene expression. Overall, we uncover the fundamental role of myosin VI in the spatial regulation of gene expression during the rapid response to changes in the cellular environment.","NA"
"964","10.1101/2020.04.22.053561","TBX3 acts as tissue-specific component of the Wnt/β-catenin enhanceosome","Zimmerli, D.; Borrelli, C.; Jauregi-Miguel, A.; Söderholm, S.; Brütsch, S.; Doumpas, N.; Reichmuth, J.; Murphy-Seiler, F.; Aguet, M.; Basler, K.; Moor, A. E.; Cantu, C.","Claudio Cantù","Linköpings universitet, Wallenberg Center For Molecular Medicine","2020-04-22",1,"cc_by_nc","new results","developmental biology","BCL9 and PYGO are {beta}-catenin cofactors that enhance the transcription of Wnt target genes. They have been proposed as therapeutic targets to diminish Wnt signalling output in intestinal malignancies. Here we find that, in colorectal cancer cells and in developing mouse forelimbs, BCL9 proteins sustain the action of {beta}-catenin in a largely PYGO-independent manner. Our genetic analyses implied that BCL9 necessitates other interaction partners in mediating its transcriptional output. We identified the transcription factor TBX3 as a candidate tissue-specific member of the {beta}-catenin transcriptional complex. In developing forelimbs, TBX3 and BCL9 co-occupy a large number of Wnt-responsive regulatory elements, genome-wide. Moreover, mutations in Bcl9 affect the expression of TBX3 targets in vivo, and modulation of TBX3 abundance impacts on Wnt target genes transcription in a {beta}-catenin- and TCF/LEF-dependent manner. Finally, TBX3 overexpression exacerbates the metastatic potential of Wnt- dependent human colorectal cancer cells. Our work implicates TBX3 as a new, context-dependent component of the Wnt/{beta}-catenin-dependent enhanceosome.","NA"
"965","10.1101/2020.04.22.054858","The number of growing microtubules and nucleus-nucleus interactions uniquely regulate nuclear movement in Drosophila muscle","Collins, M. A.; Coon, L. A.; Thomas, R.; Mandigo, T. R.; Wynn, E.; Folker, E. S.","Eric S Folker","Boston College","2020-04-22",1,"cc_by","new results","developmental biology","Nuclear movement is a fundamental process of eukaryotic cell biology. Skeletal muscle presents an intriguing model to study nuclear movement because its development requires the precise positioning of multiple nuclei within a single cytoplasm. Furthermore, there is a high correlation between aberrant nuclear positioning and poor muscle function. Although many genes that regulate nuclear movement have been identified, the mechanisms by which these genes act is not known. Using Drosophila melanogaster muscle development as a model system, and a combination of live-embryo microscopy and laser ablation of nuclei, we have found that phenotypically similar mutants are based in different molecular disruptions. Specifically, ensconsin (Drosophila MAP7) regulates the number of growing microtubules that are used to move nuclei whereas bocksbeutel (Drosophila emerin) and klarsicht (Drosophila KASH-protein regulate interactions between nuclei.","NA"
"966","10.1101/2020.04.21.053934","Redundant cytokine requirement for intestinal microbiota-induced Th17 cell differentiation in draining lymph nodes","Sano, T.; Kageyama, T.; Fang, V.; Kedmi, R.; Talbot, J.; Chen, A.; Kurakake, R.; Yang, Y.; Ng, C.; Schwab, S. R.; Littman, D. R.","Dan R Littman","The Kimmel Center for Biology and Medicine of the Skirball Institute, New York University School of Medicine, New York, NY 10016, USA","2020-04-22",1,"cc_no","new results","immunology","Differentiation of intestinal T helper 17 (Th17) cells, which contribute to mucosal barrier protection from invasive pathogens, is dependent on colonization with distinct commensal bacteria. Segmented filamentous bacteria (SFB) are sufficient to support Th17 cell differentiation in mouse, but the molecular and cellular requirements for this process remain incompletely characterized. Here we show that intestine-draining mesenteric lymph nodes (MLN) are the dominant site of SFB-induced intestinal Th17 cell differentiation. Subsequent migration of these cells to the intestinal lamina propria is dependent on their up-regulation of integrin {beta}7. Stat3-dependent induction of ROR{gamma}t, the Th17 cell-specifying transcription factor, largely depends on IL-6, but signaling through the receptors for IL-21 and IL-23 can compensate for absence of IL-6 to promote SFB-directed Th17 cell differentiation. These results indicate that redundant cytokine signals guide commensal microbe-dependent Th17 cell differentiation in the MLN and accumulation of the cells in the lamina propria.","NA"
"967","10.1101/2020.04.21.047241","Antigenicity, stability, and reproducibility of Zika reporter virus particles for long-term applications","Whitbeck, J. C.; Thomas, A.; Kadash-Edmondson, K.; Grinyo i Escuer, A.; Cheng, C.; Liao, G. C.; Holtsberg, F. W.; Aman, M. J.; Simmons, G.; Davidson, E.; Doranz, B. J.","Benjamin J Doranz","Integral Molecular","2020-04-22",1,"cc_by_nc_nd","new results","microbiology","The development of vaccines against flaviviruses, including Zika virus (ZIKV) and dengue virus (DENV), continues to be a major challenge, hindered by the lack of efficient and reliable methods for screening neutralizing activity of sera or antibodies. To address this need, we previously developed a plasmid-based, replication-incompetent DENV reporter virus particle (RVP) production system as an efficient and safe alternative to the Plaque Reduction Neutralization Test (PRNT). As part of the response to the 2015-2016 ZIKV outbreak, we recently developed pseudo-infectious ZIKV RVPs by modifying our DENV RVP system. The use of ZIKV RVPs as critical reagents in human clinical trials requires their further validation using stability and reproducibility metrics for large-scale applications. In the current study, we validated ZIKV RVPs using infectivity, neutralization, and enhancement assays with monoclonal antibodies (MAbs) and human ZIKV-positive patient serum. ZIKV RVPs are antigenically identical to live virus based on binding ELISA and neutralization results and are nonreplicating based on the results of plaque formation assays. We demonstrate reproducible neutralization titer data (NT50 values) across different RVP production lots, volumes, time frames, and laboratories. We also show RVP stability across experimentally relevant time intervals and temperatures. Our results demonstrate that ZIKV RVPs provide a safe, rapid, and reproducible reagent for large-scale, long-term studies of neutralizing antibodies and sera, which can facilitate large-scale screening and epidemiological studies to help expedite ZIKV vaccine development.","NA"
"968","10.1101/2020.04.21.052597","Cellbow: a robust customizable cell segmentation program","Ren, H.; Zhao, M.; Liu, B.; Yao, R.; Liu, Q.; Ren, Z.; Wu, Z.; Gao, Z.; Yang, X.; Tang, C.","Chao Tang","Center for Quantitative Biology, Peking University","2020-04-22",1,"cc_by_nc_nd","new results","systems biology","Time-lapse live cell imaging of a growing cell population is routine in many biological investigations. A major challenge in imaging analysis is accurate segmentation, a process to define the boundaries of cells based on raw image data. Current segmentation methods relying on single boundary features have problems in robustness when dealing with inhomogeneous foci which invariably happens in cell population imaging. Here, we demonstrated that combined with multi-layer training set strategy, a neural-network-based algorithm Cellbow can achieve accurate and robust segmentation of cells in broad and general settings. It can also facilitate long-term tracking of cell growth and division. Furthermore, Cellbow is customizable and generalizable. It is broadly applicable to segmenting fluorescent images of diverse cell types with no further training needed. For bright- field images, only a small set of sample images of the specific cell type from the user may be needed for training. To facilitate the application of Cellbow, we provide a website on which one can online test the software, as well as an ImageJ plugin for the user to visualize the performance before software installation.","NA"
"969","10.1101/2020.04.20.051409","Osteocyte Transcriptome Mapping Identifies a Molecular Landscape Controlling Skeletal Homeostasis and Susceptibility to Skeletal Disease","Youlten, S. E.; Kemp, J. P.; Logan, J. G.; Ghirardello, E. J.; Sergio, C. M.; Dack, M. R. G.; Guilfoyle, S. E.; Leitch, V. D.; Butterfield, N. C.; Komla-Ebri, D.; Chai, R. C.; Corr, A. P.; Smith, J. T.; Morris, J. A.; McDonald, M. M.; Quinn, J. M. W.; McGlade, A. R.; Bartonicek, N.; Jansson, M.; Hatzikotoulas, K.; Irving, M. D.; Beleza-Meireles, A.; Rivadeneira, F.; Duncan, E. L.; Richards, J. B.; Adams, D. J.; Lelliott, C. J.; Brink, R.; Phan, T. G.; Eisman, J. A.; Evans, D. M.; Zeggini, E.; Baldock, P. A.; Bassett, J. H. D.; Williams, G. R.; Croucher, P. I.","Peter I Croucher","Garvan Institute of Medical Research","2020-04-22",1,"cc_by_nc_nd","new results","systems biology","Osteocytes are master regulators of the skeleton. We map the transcriptome of osteocytes at different skeletal sites, across age and sexes in mice to reveal genes and molecular programs that control this complex cell-network. We define an osteocyte transcriptome signature, 1239 genes that distinguishes osteocytes from other cells. 77% have no known role in the skeleton. We show they are enriched for genes controlling neuronal network formation, suggesting this program is important in the osteocyte network. We evaluated 19 skeletal parameters in 733 mouse lines with functional-gene-deletions and reveal 26 osteocyte transcriptome signature genes that control bone structure and function. We showed osteocyte transcriptome signature genes are enriched for human homologues that cause monogenic skeletal dysplasias (P=6x10-17), and associated with polygenic diseases, osteoporosis (P=1.8x10-13), and osteoarthritis (P=2.6x10-6). This reveals the molecular landscape that regulates osteocyte network formation and function, and establishes the importance of osteocytes in human skeletal disease.","NA"
"970","10.1101/2020.04.20.051631","GWAS of three molecular traits highlights core genes and pathways alongside a highly polygenic background","Sinnott-Armstrong, N.; Naqvi, S.; Rivas, M. A.; Pritchard, J. K.","Jonathan K Pritchard","Department of Genetics, Stanford University; Department of Biology, Stanford University","2020-04-22",1,"cc_by","new results","genetics","Genome-wide association studies (GWAS) have been used to study the genetic basis of a wide variety of complex diseases and other traits. However, for most traits it remains difficult to interpret what genes and biological processes are impacted by the top hits. Here, as a contrast, we describe UK Biobank GWAS results for three molecular traits--urate, IGF-1, and testosterone--that are biologically simpler than most diseases, and for which we know a great deal in advance about the core genes and pathways. Unlike most GWAS of complex traits, for all three traits we find that most top hits are readily interpretable. We observe huge enrichment of significant signals near genes involved in the relevant biosynthesis, transport, or signaling pathways. We show how GWAS data illuminate the biology of variation in each trait, including insights into differences in testosterone regulation between females and males. Meanwhile, in other respects the results are reminiscent of GWAS for more-complex traits. In particular, even these molecular traits are highly polygenic, with most of the variance coming not from core genes, but from thousands to tens of thousands of variants spread across most of the genome. Given that diseases are often impacted by many distinct biological processes, including these three, our results help to illustrate why so many variants can affect risk for any given disease.","NA"
"971","10.1101/2020.04.19.048751","REVEALING COVID-19 TRANSMISSION BY SARS-CoV-2 GENOME SEQUENCING AND AGENT BASED MODELLING","Rockett, R. J.; Arnott, A.; Lam, C.; Sadsad, R.; Timms, V.; Gray, K.-A.; Eden, J.-S.; Chang, S. L.; Gall, M.; Draper, J.; Sim, E.; Bachmann, N. L.; Carter, I.; Basile, K.; Byun, R.; O Sullivan, M. V.; Chen, S. C.-A.; Maddocks, S.; Sorrell, T. C.; Dwyer, D. E.; Holmes, E. C.; Kok, J.; Prokopenko, M.; Sintchenko, V.","Rebecca J Rockett","University of Sydney","2020-04-22",1,"cc_no","new results","microbiology","Community transmission of the new coronavirus SARS-CoV-2 is a major public health concern that remains difficult to assess. We present a genomic survey of SARS-CoV-2 from a during the first 10 weeks of COVID-19 activity in New South Wales, Australia. Transmission events were monitored prospectively during the critical period of implementation of national control measures. SARS-CoV-2 genomes were sequenced from 209 patients diagnosed with COVID-19 infection between January and March 2020. Only a quarter of cases appeared to be locally acquired and genomic-based estimates of local transmission rates were concordant with predictions from a computational agent-based model. This convergent assessment indicates that genome sequencing provides key information to inform public health action and has improved our understanding of the COVID-19 evolution from outbreak to epidemic.","NA"
"972","10.1101/2020.04.21.053488","Cryo-EM structures of inactive and Gi-coupled GABAB heterodimer","Mao, C.; Shen, C.; Li, C.; Shen, D.-D.; Xu, C.-J.; Zhang, S.; Zhou, R.; Shen, Q.; Chen, L.-N.; Jiang, Z.; Liu, j.; Zhang, Y.","Jianfeng Liu","Key Laboratory of Molecular Biophysics of MOE, International Research Center for Sensory Biology and Technology of MOST, School of Life Science and Technology, ","2020-04-22",1,"cc_by_nc_nd","new results","molecular biology","Metabotropic GABAB G protein-coupled receptor functions as a mandatory heterodimer of GB1 and GB2 subunits and mediates inhibitory neurotransmission in the central nervous system. Each subunit is composed of the extracellular Venus flytrap (VFT) domain and transmembrane (TM) domain. Here we present cryo-EM structures of human full-length heterodimeric GABAB receptor in the antagonist-bound inactive state and in the active state complexed with agonist and positive allosteric modulator in the presence of Gi1 protein at a resolution range of 2.8-3.0 [A]. Cryo-EM analysis of the activated-GABAB-Gi1 complex revealed that Gi1 couples to the activated receptor primarily in three major conformations, one via GB1 TM and two via GB2 TM, respectively. Our structures reveal that agonist binding stabilizes the closure of GB1 VFT, which in turn triggers a rearrangement of TM interfaces between two subunits from TM3-TM5/TM3-TM5 in the inactive state to TM6/TM6 in the active state and finally induces the opening of intracellular loop 3 and synergistically shifting of TM3, 4 and 5 helices in GB2 TM domain to accommodate the 5-helix of Gi1. These results provide a structural framework for understanding class C GPCR activation and a rational template for allosteric modulator design targeting dimeric interface of GABAB receptor.","NA"
"973","10.1101/312041","Characterizing genetic intra-tumor heterogeneity across 2,658 human cancer genomes","Dentro, S. C.; Leshchiner, I.; Haase, K.; Tarabichi, M.; Wintersinger, J.; Deshwar, A. G.; Yu, K.; Rubanova, Y.; Macintyre, G.; Demeulemeester, J.; Vazquez-Garcia, I.; Kleinheinz, K.; Livitz, D. G.; Malikic, S.; Donmez, N.; Sengupta, S.; Anur, P.; Jolly, C.; Cmero, M.; Rosebrock, D.; Schumacher, S.; Fan, Y.; Fittall, M.; Drews, R. M.; Yao, X.; Lee, J.; Schlesner, M.; Zhu, H.; Adams, D. J.; Getz, G.; Boutros, P. C.; Imielinski, M.; Beroukhim, R.; Sahinalp, S. C.; Ji, Y.; Peifer, M.; Martincorena, I.; Markowetz, F.; Mustonen, V.; Yuan, K.; Gerstung, M.; Spellman, P. T.; Wang, W.; Morris, Q. D.; ","Stefan C. Dentro","The Francis Crick Institute","2020-04-22",5,"","new results","cancer biology","Intra-tumor heterogeneity (ITH) is a mechanism of therapeutic resistance and therefore an important clinical challenge. However, the extent, origin and drivers of ITH across cancer types are poorly understood. To address this question, we extensively characterize ITH across whole-genome sequences of 2,658 cancer samples, spanning 38 cancer types. Nearly all informative samples (95.1%) contain evidence of distinct subclonal expansions, with frequent branching relationships between subclones. We observe positive selection of subclonal driver mutations across most cancer types, and identify cancer type specific subclonal patterns of driver gene mutations, fusions, structural variants and copy-number alterations, as well as dynamic changes in mutational processes between subclonal expansions. Our results underline the importance of ITH and its drivers in tumor evolution, and provide an unprecedented pan-cancer resource of comprehensively annotated subclonal events from whole-genome sequencing data.","NA"
"974","10.1101/2020.04.16.044081","G3BP1 tethers the TSC complex to lysosomes and suppresses mTORC1 in the absence of stress granules","Prentzell, M. T.; Rehbein, U.; Cadena Sandoval, M.; De Meulemeester, A.-S.; Baumeister, R.; Brohee, L.; Berdel, B.; Bockwoldt, M.; Carroll, B.; von Deimling, A.; Demetriades, C.; Figlia, G.; Heberle, A. M.; Heiland, I.; Holzwarth, B.; Huber, L. A.; Jaworski, J.; Kern, K.; Kopach, A.; Korolchuk, V. I.; van 't Land-Kuper, I.; Macias, M.; Nellist, M.; Pusch, S.; Reil, M.; Reintjes, A.; Reuter, F.; Scheldeman, C.; Stefan, E.; Teleman, A.; Torres-Quesada, O.; Trump, S.; de Witte, P.; Yordanov, T.; Opitz, C. A.; Thedieck, K.","Kathrin Thedieck","Institute of Biochemistry and CMB Innsbruck, University of Innsbruck, AT; School of Medicine and Health Sciences, C.-v.-O. University Oldenburg, DE; Department ","2020-04-22",2,"cc_by_nc_nd","new results","cell biology","G3BP1 (Ras GTPase-activating protein-binding protein 1) is widely recognized as a core component of stress granules (SG), non-membranous RNA-protein-assemblies required for cellular survival under stress. We report that in the absence of SG, G3BP1 acts as lysosomal anchor of the Tuberous Sclerosis Complex (TSC) protein complex. By tethering the TSC complex to lysosomes, G3BP1 suppresses signaling through the metabolic master regulator mTORC1 (mechanistic target of rapamycin complex 1). Like the known TSC complex subunits, G3BP1 suppresses phenotypes related to mTORC1 hyperactivity in the context of tumors and neuronal dysfunction. Thus, G3BP1 is not only a core component of SG but also a key element of lysosomal TSC-mTORC1 signaling.

HighlightsThe bona fide stress granule component G3BP1 O_LIis a key element of the TSC-mTORC1 signaling axis.
C_LIO_LItethers the TSC complex to lysosomes.
C_LIO_LIprevents mTORC1 hyperactivation by metabolic stimuli.
C_LIO_LIsuppresses mTORC1-driven cancer cell motility and epileptiform activity.
C_LI



O_FIG O_LINKSMALLFIG WIDTH=200 HEIGHT=200 SRC=""FIGDIR/small/044081v1_ufig1.gif"" ALT=""Figure 1"">
View larger version (31K):
org.highwire.dtl.DTLVardef@b5a1f5org.highwire.dtl.DTLVardef@9bff10org.highwire.dtl.DTLVardef@186ad32org.highwire.dtl.DTLVardef@d4b69b_HPS_FORMAT_FIGEXP  M_FIG C_FIG","NA"
