"","doi","title","authors","author_corresponding","author_corresponding_institution","date","version","license","type","category","abstract","published"
"986","10.1101/811018","CASC3 promotes transcriptome-wide activation of nonsense-mediated decay by the exon junction complex","Gerbracht, J. V.; Boehm, V.; Britto-Borges, T.; Kallabis, S.; Wiederstein, J. L.; Ciriello, S.; Aschemeier, D. U.; Krueger, M.; Frese, C. K.; Altmueller, J.; Dieterich, C.; Gehring, N. H.","Niels H Gehring","University of Cologne","2020-01-11",2,"cc_by_nc","new results","molecular biology","The exon junction complex (EJC) is an essential constituent and regulator of spliced messenger ribonucleoprotein particles (mRNPs) in metazoans. As a core component of the EJC, CASC3 was described to be pivotal for EJC-dependent nuclear and cytoplasmic processes. However, recent evidence suggests that CASC3 functions differently from other EJC core proteins. Here, we have established human CASC3 knockout cell lines to elucidate the cellular role of CASC3. In the knockout cells, overall EJC composition and EJC-dependent splicing are unchanged. A transcriptome-wide analysis reveals that hundreds of mRNA isoforms targeted by nonsense-mediated decay (NMD) are upregulated. Mechanistically, recruiting CASC3 to reporter mRNAs by direct tethering or via binding to the EJC stimulates mRNA decay and endonucleolytic cleavage at the termination codon. Building on existing EJC-NMD models, we propose that CASC3 equips the EJC with the ability to communicate with the NMD machinery in the cytoplasm. Collectively, our results characterize CASC3 as a peripheral EJC protein that tailors the transcriptome by promoting the degradation of EJC-dependent NMD substrates.","NA"
"987","10.1101/2020.01.08.898874","Red Panda: A novel method for detecting variants in single-cell RNA sequencing","Cornish, A.; Roychoudhury, S.; Sarma, K.; Pramanik, S.; Bhakat, K.; Mishra, N. K.; Guda, C.","Chittibabu Guda","University of Nebraska Medical Center","2020-01-11",2,"cc_by_nc_nd","new results","bioinformatics","Single-cell sequencing enables us to better understand genetic diseases, such as cancer or autoimmune disorders, which are often affected by changes in rare cells. Currently, no existing software is aimed at identifying single nucleotide variations or micro (1-50bp) insertions and deletions in single-cell RNA sequencing (scRNA-seq) data. Generating high-quality variant data is vital to the study of the aforementioned diseases, among others. In this study, we report the design and implementation of Red Panda, a novel method to accurately identify variants in scRNA-seq data. Variants were called on scRNA-seq data from human articular chondrocytes, mouse embryonic fibroblasts (MEFs), and simulated data stemming from the MEF alignments. Red Panda had the highest Positive Predictive Value at 45.0%, while other tools--FreeBayes, GATK HaplotypeCaller, GATK UnifiedGenotyper, Monovar, and Platypus--ranged from 5.8%-41.53%. From the simulated data, Red Panda had the highest sensitivity at 72.44%. We show that our method provides a novel and improved mechanism to identify variants in scRNA-seq as compared to currently-existing software.

AvailabilitySource code freely available under the MIT License at https://github.com/adambioi/red_panda, and is supported on Linux","NA"
"988","10.1101/2019.12.21.885723","Multiple merger genealogies in outbreaks of Mycobacterium tuberculosis","Menardo, F.; Gagneux, S.; Freund, F.","Fabian Freund","University of Hohenheim","2020-01-11",2,"cc_by_nc","new results","evolutionary biology","The Kingman coalescent and its developments are often considered among the most important advances in population genetics of the last decades. Demographic inference based on the coalescent theory has been used to reconstruct the population dynamics and evolutionary history of several species, including Mycobacterium tuberculosis (MTB), an important human pathogen causing tuberculosis. One key assumption of Kingmans coalescent is that the number of descendants of different individuals does not vary strongly, and violating this assumption could lead to severe biases caused by model misspecification. Individual lineages of MTB are expected to vary strongly in reproductive success because 1) MTB is potentially under constant selection due to the pressure of the host immune system, 2) MTB undergoes repeated population bottlenecks when it transmits from one host to another, and 3) some hosts show much higher transmission rates compared to the average (""super-spreaders"").

Here we used an Approximate Bayesian Computation approach to test whether multiple merger coalescents (MMC), a class of models that allow for large variation in offspring sizes, are more adequate models to study MTB populations. We considered eleven publicly available whole genome sequence data sets sampled from MTB local populations and outbreaks and found that MMC had a better fit compared to the Kingman coalescent for nine of the eleven data sets. These results indicate that the neutral model for analyzing MTB outbreaks, and potentially the outbreaks of other pathogens, should be reassessed, and that past findings based on the Kingman coalescent need to be revisited.","NA"
"989","10.1101/671867","A young age of subspecific divergence in the desert locust Schistocerca gregaria inferred by ABC Random Forest","Chapuis, M.-P.; Raynal, L.; Plantamp, C.; Meynard, C. N.; Blondin, L.; Marin, J.-M.; Estoup, A.","Marie-Pierre Chapuis","CIRAD-CBGP","2020-01-11",3,"cc_by_nc_nd","new results","evolutionary biology","AO_SCPLOWBSTRACTC_SCPLOWDating population divergence within species from molecular data and relating such dating to climatic and biogeographic changes is not trivial. Yet it can help formulating evolutionary hypotheses regarding local adaptation and future responses to changing environments. Key issues include statistical selection of a demographic and historical scenario among a set of possible scenarios, and estimation of the parameter(s) of interest under the chosen scenario. Such inferences greatly benefit from new statistical approaches including approximate Bayesian computation - Random Forest (ABC-RF), the latter providing reliable inference at a low computational cost, with the possibility to take into account prior knowledge on both biogeographical history and genetic markers. Here, we used ABC-RF, including independent information on evolutionary rate and pattern at microsatellite markers, to decipher the evolutionary history of the African arid-adapted pest locust, Schistocerca gregaria. We found that the evolutionary processes that have shaped the present geographical distribution of the species in two disjoint northern and southern regions of Africa were recent, dating back 2.6 Ky (90% CI: 0.9 - 6.6 Ky). ABC-RF inferences also supported a southern colonization of Africa from a low number of founders of northern origin. The inferred divergence history is better explained by the peculiar biology of S. gregaria, which involves a density-dependent swarming phase with some exceptional spectacular migrations, rather than a continuous colonization resulting from the continental expansion of open vegetation habitats during more ancient Quaternary glacial climatic episodes.","NA"
"990","10.1101/849851","Endogenous polybasic polypeptides cause slower movement of ribosomes but are not targets of the ribosome quality control (RQC) complex","Barros, G. C.; Requiao, R. D.; Carneiro, R. L.; Masuda, C. A.; Moreira, M. H.; Rossetto, S.; Domitrovic, T.; Palhano, F.","Fernando Palhano","Universidade Federal do Rio de Janeiro","2020-01-11",2,"cc_by_nc_nd","new results","biochemistry","Highly positively charged protein segments are known to result in poor translation efficiency by the action of the ribosome quality control (RQC) complex. This effect may be explained by ribosome stalling caused by electrostatic interactions between the nascent peptide and the negatively charged ribosome exit tunnel, leading to translation termination followed by protein degradation mediated by the RQC complex. These poly-basic sequences are mainly studied with reporter systems, where artificial sequences are introduced into heterologous genes. The unique example of a yeast protein containing a polybasic domain that was described as a target of the RQC complex is Rqc1, a protein essential for RQC function. Rqc1 poly-basic sequences are thought to be necessary to activate the RQC, leading to protein down-regulation. We aimed to determine whether the RQC complex acts as a regulatory mechanism for other endogenous proteins containing similar poly-basic sequences. Here, we show by bioinformatics, ribosome profiling data, and western blot protein quantification that endogenous proteins containing poly-basic sequences similar to or even more positively charged than those of Rqc1 are not targeted by the RQC complex, suggesting that endogenous poly-basic sequences are not sufficient to induce this type of regulation. We further demonstrate that Rqc1, previously described as an RQC target, is not regulated by the RQC complex, but instead by Ltn1, the E3 component of the complex, alone. Our data suggest that Ltn1 is able to regulate the expression of Rqc1 post-translationally and independent of the RQC complex.","NA"
"991","10.1101/2020.01.09.900605","Cell segmentation using deep learning: comparing label and label-free approaches using hyper-labeled image stacks","Cameron, W. D.; Bui, C. V.; Bennett, A. M.; Chang, H. H.; Rocheleau, J. V.","Jonathan V Rocheleau","University of Toronto","2020-01-11",2,"cc_by_nc","new results","bioengineering","Deep learning provides an opportunity to automatically segment and extract cellular features from high-throughput microscope images. Many segmentation strategies have been developed for this purpose, ranging from the use of fluorescent markers to label-free approaches. However, differences in the channels available to each respective training dataset make it difficult to directly compare the effectiveness of these strategies. Here we explore training models using subimage stacks composed of channels sampled from larger,  hyper-labeled, image stacks (e.g. only the brightfield channels). This allows us to directly compare a variety of segmentation and training approaches on identical cells. This approach revealed that fluorescence-based strategies generally provide higher segmentation accuracies, but dipped below label-free models when labeling was inconsistent. The relative strengths of label and label-free techniques could be combined through the use of merging fluorescence channels and using out-of-focus brightfield images. Beyond comparing segmentation strategies, using subimage stacks for training was also found to provide a method of simulating a wide range of labeling conditions during training, increasing the ability of the final model to accomodate a fuller range of experimental setups.","NA"
"992","10.1101/533018","Novel IRE1-dependent proinflammatory signaling controls tumor infiltration by myeloid cells.","Obacz, J.; Archambeau, J.; Le Reste, P. J.; Pineau, R.; Barroso, K.; Vlachavas, E.; Voutetakis, K.; Fainsod-Levi, T.; Obiedat, A.; Granot, Z.; Tirosh, B.; Samal, J.; Pandit, A.; Patterson, J.; Zheng, Q.; Negroni, L.; Chatziioannou, A.; Quillien, V.; Avril, T.; chevet, e.","eric chevet","Inserm","2020-01-11",3,"cc_no","new results","cancer biology","Tumor cells are exposed to intrinsic and environmental challenges that trigger endoplasmic reticulum (ER) homeostasis alteration, in turn leading to ER stress. To cope with this, tumor cells engage an adaptive signaling pathway, the unfolded protein response (UPR) thus promoting the acquisition of malignant features. As such, glioblastoma multiforme (GBM), the most aggressive primary brain tumors, exhibit constitutive UPR signals to sustain growth. Herein, we showed that signaling elicited by one of the UPR sensors, IRE1, promotes GBM tumor invasion, angiogenesis and infiltration by macrophages. Hence, high IRE1 activity in tumors predicts worse outcome. We further dissect IRE1-dependent mechanisms that shape the brain tumor immune microenvironment towards myeloid cells. We identify an IRE1-dependent signaling pathway that directly controls the expression/release of proinflammatory chemokines (CXCL2, IL6, IL8) leading to tumor cell-mediated chemoattraction of neutrophils and macrophages. This pathway requires XBP1 non-conventional mRNA splicing and XBP1s-dependent expression of the E2 ubiquitin enzyme UBE2D3. The latter contributes to the degradation of the NF{kappa}B inhibitor I{kappa}B, leading to the up-regulation of proinflammatory chemokines. Our work identifies a novel IRE1/UBE2D3 proinflammatory signaling axis instrumental to pro-tumoral immune regulation of GBM.","NA"
"993","10.1101/790337","Read coverage as an indicator of misassembly in a short-read based genome assembly","Wang, P.; Meng, F.; Moore, B. M.; Shiu, S.-H.","Shin-Han Shiu","Michigan State University","2020-01-11",2,"cc_by_nc_nd","new results","genomics","Availability of genome sequences has led to significant advance in biology. With few exceptions, the great majority of existing genome assemblies are derived from short read sequencing technologies with highly uneven read coverages indicative of sequencing and assembly issues. In tomato, 0.6% (5.1 Mb) and 9.7% (79.6 Mb) of short-read based assembly had significantly higher and lower coverage compared to background, respectively. We established machine learning models capable of predicting genomic regions with variable coverages and found that high coverage regions tend to have lower simple sequence repeat but higher tandem gene densities compared to background regions. To determine if the high coverage regions were misassembled, we examined a recently available long-read based assembly and found that 27.8% (1.41 Mb) of high coverage regions were potentially mis-assembled of duplicate sequences, compared to 1.4% in background regions. In addition, using a machine learning model that can distinguish correctly and incorrectly assembled high coverage regions, we found that misassembled, high coverage regions tend to be flanked by simple sequence repeats, pseudogenes, and transposon elements. Our study provides insights on the causes of variable coverage regions and a quantitative assessment of factors contributing to misassembly when using short reads.","NA"
"994","10.1101/645903","Enabling high-accuracy long-read amplicon sequences using unique molecular identifiers with Nanopore or PacBio sequencing","Karst, S. M.; Ziels, R.; Kirkegaard, R. H.; Sorensen, E. A.; McDonald, D.; Zhu, Q.; Knight, R.; Albertsen, M.","Mads Albertsen","Aalborg University","2020-01-11",3,"cc_by","new results","molecular biology","High-throughput amplicon sequencing of large genomic regions remains challenging for short-read technologies. Here, we report a high-throughput amplicon sequencing approach combining unique molecular identifiers (UMIs) with Oxford Nanopore Technologies or Pacific Biosciences CCS sequencing, yielding high accuracy single-molecule consensus sequences of large genomic regions. Our approach generates amplicon and genomic sequences of >10,000 bp in length with a mean error-rate of 0.0049-0.0006% and chimera rate <0.022%.","NA"
"995","10.1101/827949","Assessment of anesthesia on physiological stability and BOLD signal reliability during visual or acoustic stimulation in the cat","Levine, A. T.; Li, B.; Barnes, P.; Lomber, S. G.; Butler, B. E.","Blake E Butler","University of Western Ontario","2020-01-11",2,"cc_by_nc_nd","new results","neuroscience","BackgroundNeuroimaging methods including fMRI provide powerful tools to observe whole-brain functional networks. This is particularly powerful in animal models, allowing these networks to be probed using complementary methods. However, most animals must be anesthetized for neuroimaging, giving rise to complications resulting from anesthetic effects on the animals physiological and neurological functions. For example, an established protocol for feline neuroimaging involves co-administration of ketamine and isoflurane - the latter of which is known to suppress cortical function.

New MethodHere, we compare this established protocol to alfaxalone, a single-agent anesthetic for functional neuroimaging. We first compare the two in a controlled environment to assess relative safety and to measure physiological stability over an extended time window. We then compare patterns of auditory and visually-evoked activity measured at 7T to assess mean signal strength and between-subjects signal variability.

Results in Comparison with Existing MethodsWe show that alfaxalone results in more stable respiratory rates over the 120 minutes testing period, with evidence of smaller between measurements variability within this time window, when compared to ketamine plus isoflurane. Moreover, we demonstrate that both agents evoke similar mean BOLD signals across animals, but that alfaxalone elicits more consistent BOLD activity in response to sound stimuli across all ROIs observed.

ConclusionsAlfaxalone is observed to be more physiologically stable, evoking a more consistent BOLD signal across animals than the co-administration of ketamine and isoflurane. Thus, an alfaxalone-based protocol may represent a better approach for neuroimaging in animal models requiring anesthesia.","10.1016/j.jneumeth.2020.108603"
"996","10.1101/2020.01.10.894238","Decoding differential gene expression","Tasaki, S.; Gaiteri, C.; Mostafavi, S.; Wang, Y.","Shinya Tasaki","Rush University","2020-01-11",2,"cc_by","new results","systems biology","Identifying the molecular mechanisms that control differential gene expression (DE) is a major goal of basic and disease biology. Combining the strengths of systems biology and deep learning in a model called DEcode, we are able to predict DE more accurately than traditional sequence-based methods, which do not utilize systems biology data. To determine the biological origins of this accuracy, we identify the most predictive regulators and types of regulatory interactions in DEcode, contrasting their roles across many human tissues. Diverse systems biology, ontological and disease-related assessments all point to the predominant influence of post-translational RNA-binding factors on DE. Through the combinatorial gene regulation that is captured in DEcode, it is even possible to predict relatively subtle person-to-person variation in gene expression. We demonstrate the broad applicability of these clinically-relevant predictions by predicting drivers of aging throughout the human lifespan, gene coexpression relationships on a genome-wide scale, and frequent DE in diverse conditions. Researchers can freely access DEcode to utilize genomic big data in identifying influential molecular mechanisms for any human expression data - www.differentialexpression.org.","NA"
"997","10.1101/2020.01.08.899005","TarDict: RandomForestClassifier-based software predict Drug-Tartget interaction in human Based on drug simplified molecular-input line-entry system (SMILES)","Habib, P.; Alsamman, A. M.; Hassanein, S.; Hamwieh, A.","Peter Habib","International Center for Agricultural Research in the Dry Areas (ICARDA)","2020-01-11",2,"cc_by_nc_nd","new results","bioinformatics","Predicting the target of unknown or/and drugs under investigation from data of already identified drugs is very important not only for the understanding of various drug and molecular interaction processes but also for the development of novel drugs. Here we introduce TarDict, a RandomForestClassifier based-software predict the target pathway or protein based on SMILES of chemical. TarDict receives SMILES and returns a list of the possible similar drug, then export list to the user the target that drug contribute in. Training data set of 20442 entry and testing reveal %95 accuracy.","NA"
"998","10.1101/740282","Ecotone formation through ecological niche construction: the role of biodiversity and species interactions","Liautaud, K.; Barbier, M.; Loreau, M.","Kevin Liautaud","Theoretical and Experimental Ecology Station","2020-01-11",3,"cc_by_nc_nd","new results","ecology","Rapid changes in species composition, also known as ecotones, can result from various causes including rapid changes in environmental conditions, or physiological thresholds. The possibility that ecotones arise from ecological niche construction by ecosystem engineers has received little attention. In this study, we investigate how the diversity of ecosystem engineers, and their interactions, can give rise to ecotones. We build a spatially explicit dynamical model that couples a multispecies community and its abiotic environment. We use numerical simulations and analytical techniques to determine the biotic and abiotic conditions under which ecotone emergence is expected to occur, and the role of biodiversity therein. We show that the diversity of ecosystem engineers can lead to indirect interactions through the modification of their shared environment. These interactions, which can be either competitive or mutualistic, can lead to the emergence of discrete communities in space, separated by sharp ecotones where a high species turnover is observed. Considering biodiversity is thus critical when studying the influence of species-environment interactions on the emergence of ecotones. This is especially true for the wide range of species that have small to moderate effects on their environment. Our work highlights new mechanisms by which biodiversity loss could cause significant changes in spatial community patterns in changing environments.","10.1111/ecog.04902"
"999","10.1101/2020.01.08.897462","Multiple resource use strategies confer resilience to the socio-ecosystem in a protected area in the Yucatan Peninsula, Mexico","Garcia Jacome, L. G.; Garcia-Frapolli, E.; Bonilla-Moheno, M.; Rangel Rivera, C.; Benitez, M.; Ramos-Fernandez, G.","Mariana Bentíez","Laboratorio Nacional de Ciencias de la Sostenibilidad, Instituto de Ecología, UNAM, Mexico City, Mexico; Centro de Ciencias de la Complejidad, UNAM, Mexico City","2020-01-11",3,"cc_by_nc_nd","confirmatory results","ecology","Natural Protected Areas (NPAs) are the main biodiversity conservation strategy in Mexico. Generally, NPAs are established on the territories of indigenous and rural groups driving important changes in their local resource management practices. In this paper we study the case of Otoch Maax Yetel Kooh, an NPA in the Yucatan Peninsula, Mexico, that has been studied in a multidisciplinary way for more than twenty years. This reserve and its buffer zone is homeland to Yucatec Mayan communities that until recently used to manage their resources following a multiple use strategy (MUS), which involves local agricultural practices and has been proposed as resilience-enhancing mechanism. However, due to the restrictions imposed by the decree of the reserve and the growth of tourism in the region, some of these communities have started to abandon the MUS and specialize on tourism-related activities. We build a dynamical computational model to explore the effects of some of these changes on the capacity of this NPA to conserve the biodiversity and on the resilience of households to some frequent disturbances in the region. The model, through the incorporation of agent-based and boolean network modelling, explores the interaction between the forest, the monkey population and some productive activities done by the households (milpa agriculture, ecotourism, agriculture, charcoal production). We calibrated the model, explored its sensibility, compared it with empirical data and simulated different management scenarios. Our results suggest that those management strategies that do not exclude traditional activities may be compatible with conservation objectives, supporting previous studies. Also, our results support the hypothesis that the MUS, throughout a balanced integration of traditional and alternative activities, is a mechanism to enhance household resilience in terms of income and food availability, as it reduces variability and increases the resistance to some disturbances. Our study, in addition to highlighting the importance of local management practices for resilience, also illustrates how computational modeling and systems perspective are effective means of integrating and synthesizing information from different sources.","NA"
"1000","10.1101/672519","Virulence phenotypes result from an interaction between pathogen ploidy and genetic background","Feistel, D. J.; Elmostafa, R. B.; Hickman, M. A.","Meleah A Hickman","Emory University","2020-01-11",2,"cc_by_nc_nd","new results","genetics","Studying fungal virulence is often challenging and frequently depends on many contexts, including host immune status and pathogen genetic background. However, ploidy has often been overlooked when studying virulence in eukaryotic pathogens. Since fungal pathogens, including the human opportunistic pathogen Candida albicans, can display extensive ploidy variation, assessing how ploidy impacts virulence has important clinical relevance. Here, we assessed how C. albicans ploidy and genetic background impact virulence phenotypes in both healthy and immunocompromised nematode hosts. In addition to reducing overall host survival, Candida negatively impacted host reproduction, which allowed us to survey lethal and non-lethal virulence phenotypes. While we did not detect any global differences in virulence between diploid and tetraploid pathogens, there were significant interactions between ploidy and C. albicans genetic background, regardless of host immune function.","NA"
"1001","10.1101/2020.01.09.900266","PPM-Decay: A Computational Model of Auditory Prediction with Memory Decay","Harrison, P. M. C.; Bianco, R.; Chait, M.; Pearce, M. T.","Peter M. C. Harrison","Queen Mary University of London","2020-01-11",2,"cc_by","new results","animal behavior and cognition","Statistical learning and probabilistic prediction are fundamental processes in auditory cognition. A prominent computational model of these processes is Prediction by Partial Matching (PPM), a variable-order Markov model that learns by internalizing n-grams from training sequences. However, PPM has limitations as a cognitive model: in particular, it has a perfect memory that weights all historic observations equally, which is inconsistent with memory capacity constraints and recency effects observed in human cognition. We address these limitations with PPM-Decay, a new variant of PPM that introduces a customizable memory decay kernel. In three studies - one with artificially generated sequences, one with chord sequences from Western music, and one with new behavioral data from an auditory pattern detection experiment - we show how this decay kernel improves the models predictive performance for sequences whose underlying statistics change over time, and enables the model to capture effects of memory constraints on auditory pattern detection. The resulting model is available in our new open-source R package, ppm (https://github.com/pmcharrison/ppm).","NA"
"1002","10.1101/844761","Real-time measurement of E2:ERα transcriptional activity in living cells.","Cipolletti, M.; Leone, S.; Bartoloni, S.; Busonero, C.; Acconcia, F.","Filippo Acconcia","University Roma TRE, Deprtment of Science","2020-01-11",2,"cc_no","new results","physiology","Kinetic analyses of diverse physiological processes have the potential to unveil new aspects of the molecular regulation of cell biology at temporal levels. 17{beta}-estradiol (E2) regulates diverse physiological effects by binding to the estrogen receptor  (ER), which primarily works as a transcription factor. Although many molecular details of the modulation of ER transcriptional activity have been discovered including the impact of receptor plasma membrane localization and its relative E2-evoked signalling, the knowledge of real-time ER transcriptional dynamics in living cells is lacking. Here, we report the generation of MCF-7 and HeLa cells stably expressing a modified luciferase under the control of an E2-sensitive promoter, which activity can be continuously monitored in living cells and show that E2 induces a linear increase in ER transcriptional activity. Ligand-independent (e.g., epidermal growth factor) receptor activation was also detected in a time-dependent manner. Kinetic profiles of ER transcriptional activity measured in the presence of both receptor antagonists and inhibitors of ER plasma membrane localization reveals a biphasic dynamic of receptor behaviour underlying novel aspects of receptor-regulated transcriptional effects. Finally, analysis of the rate of the dose-dependent E2 induction of ER transcriptional activity demonstrates that low doses of E2 induce an effect identical to that determined by high concentrations of E2 as a function of the duration of hormone administration. Overall, we present the characterization of sensitive stable cell lines where to study the kinetic of E2 transcriptional signaling and to identify new aspects of ER function in different physiological or pathophysiological conditions.","10.1002/jcp.29565"
"1003","10.1101/2020.01.10.901439","Effect of extracorporeal shock wave therapy on equine umbilical cord blood mesenchymal stromal cells in vitro","Salcedo-Jimenez, R.; Koenig, J.; Lee, O.; Gibson, T. W. G.; Madan, P.; Koch, T. G.","Judith Koenig","University of Guelph Ontario Veterinary College","2020-01-11",1,"cc_by","new results","cell biology","Extracorporeal shock wave therapy (ESWT) has been shown to induce different biological effects on a variety of cells, including regulation and stimulation of their function and metabolism. ESWT can promote different biological responses such as proliferation, migration, and regenerations of cells. Recent studies have shown that mesenchymal stromal cells (MSCs) secrete factors that enhance the regeneration of tissues, stimulate proliferation and differentiation of cells and decrease inflammatory and immune-reactions. Clinically, the combination of these two therapies has been used as a treatment for tendon and ligament lesions in horses; however, there is no scientific evidence supporting this combination of therapies in vivo. Therefore, the objectives of the study were to evaluate the effects of ESWT on equine umbilical cord blood mesenchymal stromal cells (CB-MSCs) proliferative, metabolic, migrative, differentiation, and immunomodulatory properties in vitro. Three equine CB-MSC cultures from independent donors were treated using an electrohydraulic shock wave generator attached to a water bath. All experiments were performed as triplicates. Proliferation, viability, migration and immunomodulatory properties of the cells were evaluated. Equine CB-MSCs were induced to evaluate their trilineage differentiation potential. ESWT treated cells had increased metabolic activity, showed positive adipogenic, osteogenic, and chondrogenic differentiation, and showed higher potential for differentiation towards the adipogenic and osteogenic cell fates. ESWT treated cells showed similar immunomodulatory properties to none-ESWT treated cells. Equine CB-MSCs are responsive to ESWT treatment and showed increased metabolic, adipogenic and osteogenic activity, but unaltered immunosuppressive properties. In vivo studies are warranted to determine if synergistic effects occur in the treatment of musculoskeletal injuries if ESWT and equine CB-MSC therapies are combined.","NA"
"1004","10.1101/2020.01.09.900050","Melanopsin Carboxy-terminus Phosphorylation Plasticity and Bulk Negative Charge, not Strict Site Specificity, Achieves Phototransduction Deactivation","Valdez-Lobez, J. C.; Gulati, S.; Ortiz, E. A.; Palczewski, K.; Robinson, P.","Phyllis Robinson","UMBC","2020-01-11",1,"cc_by","new results","neuroscience","Melanopsin is a visual pigment expressed in a small subset of ganglion cells in the mammalian retina known as intrinsically photosensitive retinal ganglion cells (ipRGCs) and is implicated in regulating non-image forming functions such as circadian photoentrainment and pupil constriction and contrast sensitivity in image formation. Mouse melanopsins Carboxy-terminus (C-terminus) possesses 38 serine and threonine residues, which can potentially serve as phosphorylation sites for a G-protein Receptor Kinase (GRK) and be involved in the deactivation of signal transduction. Previous studies suggest that S388, T389, S391, S392, S394, S395 on the proximal region of the C-terminus of mouse melanopsin are necessary for melanopsin deactivation. We expressed a series of mouse melanopsin C-terminal mutants in HEK293 cells and using calcium imaging, and we found that the necessary cluster of six serine and threonine residues, while being critical, are insufficient for proper melanopsin deactivation. Interestingly, the additional six serine and threonine residues adjacent to the required six sites, in either proximal or distal direction, are capable of restoring wild-type deactivation of melanopsin. These findings suggest an element of plasticity in the molecular basis of melanopsin phosphorylation and deactivation. In addition, C-terminal chimeric mutants and molecular modeling studies support the idea that the initial steps of deactivation and {beta}-arrestin binding are centered around these critical phosphorylation sites (S388-S395). This degree of functional versatility could help explain the diverse ipRGC light responses as well as non-image and image forming behaviors, even though all six sub types of ipRGCs express the same melanopsin gene OPN4.","10.1371/journal.pone.0228121"
"1005","10.1101/2020.01.10.901991","Talin Folding; the Tuning Fork of Cellular Mechanotransduction","Tapia-Rojo, R.; Fernandez, J. M.","Rafael Tapia-Rojo","Columbia University","2020-01-11",1,"cc_by_nc_nd","new results","biophysics","Cells continually sample their mechanical environment using exquisite force sensors such as talin, whose folding status triggers mechanotransduction pathways by recruiting binding partners. Mechanical signals in biology change quickly over time and are often embedded in noise; however, the mechanics of force-sensing proteins have only been tested using simple force protocols, such as constant or ramped forces. Here, using our magnetic tape head tweezers design, we measure the folding dynamics of single talin proteins in response to mechanical noise and cyclic force perturbations. Our experiments demonstrate that talin filters out mechanical noise but detects periodic force signals over a finely-tuned frequency range. Hence, talin operates as a mechanical bandpass filter, able to read and interpret frequency-dependent mechanical information through its folding dynamics. We describe our observations in the context of stochastic resonance, which we propose as a mechanism by which mechanosensing proteins could respond accurately to force signals in the naturally noisy biological environment.","NA"
"1006","10.1101/2020.01.10.895714","RNA splicing alterations induce a cellular stress response associated with poor prognosis in AML","Anande, G.; Deshpande, N. P.; Mareschal, S.; Batcha, A. M. N.; Hampton, H. R.; Herold, T.; Lehmann, S.; Wilkins, M. R.; Wong, J. W. H.; Unnikrishnan, A.; Pimanda, J. E.","Ashwin Unnikrishnan","Adult Cancer Program, Lowy Cancer Research Centre & Prince of Wales Clinical School, UNSW Sydney, NSW 2052, Australia","2020-01-11",1,"cc_no","new results","cancer biology","RNA splicing is a fundamental biological process that generates protein diversity from a finite set of genes. Recurrent somatic mutations of splicing factor genes are relatively uncommon in Acute Myeloid Leukemia (AML, < 20%). We examined whether RNA splicing differences exist in AML even in the absence of splicing factor mutations. Analyzing RNA-seq data from two independent cohorts of AML patients, we identified recurrent differential alternative splicing between patients with poor and good prognosis. These alternative splicing events occurred even in patients without any discernible splicing factor mutations. The alternative splicing events recurrently occurred in genes involved in specific molecular functions, primarily related to protein translation. Developing informatics tools to predict the functional impact of alternative splicing on the translated protein, we discovered that ~45% of the splicing events directly affected highly conserved protein domains. Several splicing factors were themselves misspliced in patients, and the splicing of their target transcripts were also altered. By studying differential gene expression in the same patients, we identified that alternative splicing of protein translation genes in ELNAdv patients resulted in the induction of an integrated stress response and up- regulation of inflammation-related genes. Lastly, using machine learning techniques, we identified a set of four genes whose alternative splicing can refine the accuracy of existing risk prognosis schemes and validated it in a completely independent cohort. Our discoveries therefore identify aberrant alternative splicing as a molecular feature of adverse AML with clinical relevance.","NA"
"1007","10.1101/2020.01.10.899179","Geometric Analysis of Regime Shifts in Coral Reef Communities","Tekwa, E. W.; McManus, L. C.; Greiner, A.; Colton, M. A.; Webster, M. S.; Pinsky, M. L.","Edward W Tekwa","Rutgers University","2020-01-11",1,"cc_by_nc_nd","new results","ecology","Coral reefs are among the many communities believed to exhibit regime shifts between alternative stable states, single-species dominance, and coexistence. Proposed drivers of regime shifts include changes in grazing, spatial clustering, and ocean temperature. Here we distill the dynamic regimes of coral-macroalgal interaction into a three-dimensional geometry, akin to thermodynamic phase diagrams of state transitions, to facilitate analysis. Specific regime-shifting forces can be understood as bifurcation vectors through the cubic regime geometry. This geometric perspective allows us to understand multiple forces simultaneously in terms of the stability and persistence of interacting species. For example, in a coral-macroalgae community, grazing on macroalgae can lead to alternative stable states when there is no spatial clustering (e.g., high habitat connectivity). However, with spatial clustering, grazing can lead to coexistence because of elevated local intraspecific competition. The geometrical analysis of regime shifts is applicable to any two-species communities and can help conservation efforts navigate complexity and abrupt changes.","NA"
