"","doi","title","authors","author_corresponding","author_corresponding_institution","date","version","license","type","category","abstract","published"
"11","10.1101/2020.04.21.053231","Distributed implementation of Boolean functions by transcriptional synthetic circuits","Ali Al-Radhawi, M.; Tran, A. P.; Ernst, E.; Chen, T.; Voigt, C.; Sontag, E.","Eduardo Sontag","Northeastern University","2020-04-22",1,"cc_no","new results","synthetic biology","Starting in the early 2000s, a sophisticated technology has been developed for the rational construction of synthetic genetic networks that implement specified logical functionalities. Despite impressive progress, however, the scaling necessary in order to achieve greater computational power has been hampered by many constraints, including repressor toxicity and the lack of large sets of mutually-orthogonal repressors. As a consequence, a typical circuit contains no more than roughly seven repressor-based gates per cell. A possible way around this scalability problem is to distribute the computation among multiple cell types, which communicate among themselves using diffusible small molecules (DSMs) and each of which implements a small sub-circuit. Examples of DSMs are those employed by quorum sensing systems in bacteria. This paper focuses on systematic ways to implement this distributed approach, in the context of the evaluation of arbitrary Boolean functions.

The unique characteristics of genetic circuits and the properties of DSMs require the development of new Boolean synthesis methods, distinct from those classically used in electronic circuit design. In this work, we propose a fast algorithm to synthesize distributed realizations for any Boolean function, under constraints on the number of gates per cell and the number of orthogonal DSMs. The method is based on an exact synthesis algorithm to find the minimal circuit per cell, which in turn allows us to build an extensive database of Boolean functions up to a given number of inputs.

For concreteness, we will specifically focus on circuits of up to 4 inputs, which might represent, for example, two chemical inducers and two light inputs at different frequencies. Our method shows that, with a constraint of no more than seven gates per cell, the use of a single DSM increases the total number of realizable circuits by at least 7.58-fold compared to centralized computation. Moreover, when allowing two DSMs, one can realize 99.995% of all possible 4-input Boolean functions, still with at most 7 gates per cell. The methodology introduced here can be readily adapted to complement recent genetic circuit design automation software.","NA"
"12","10.1101/2020.04.20.052290","Dynamical asymmetry exposes 2019-nCoV prefusion spike","Roy, S.","Susmita Roy","Indian Institute of Science Education and Research Kolkata","2020-04-22",1,"cc_no","new results","biophysics","The novel coronavirus (2019-nCoV) spike protein is a smart molecular machine that instigates the entry of coronavirus to the host cell causing the COVID-19 pandemic. In this study, a structural-topology based model Hamiltonian of C3 symmetric trimeric spike is developed to explore its complete conformational energy landscape using molecular dynamic simulations. The study finds 2019-nCoV to adopt a unique strategy by undertaking a dynamic conformational asymmetry induced by a few unique inter-chain interactions. This results in two prevalent asymmetric structures of spike where one or two spike heads lifted up undergoing a dynamic transition likely to enhance rapid recognition of the host-cell receptor turning on its high-infectivity. The crucial interactions identified in this study are anticipated to potentially affect the efficacy of therapeutic targets.

One Sentence SummaryInter-chain-interaction driven rapid symmetry breaking strategy adopted by the prefusion trimeric spike protein likely to make 2019-nCoV highly infective.","NA"
"13","10.1101/2020.04.21.048488","Tendon and Motor Phenotypes in the Crtap-/- Mouse Model of Recessive Osteogenesis Imperfecta","Grol, M. W.; Haelterman, N. A.; Munivez, E. M.; Archer, M.; Hudson, D.; Tufa, S. F.; Keene, D. R.; Eyre, D.; Lee, B. H.","Brendan H. Lee","Department of Molecular and Human Genetics, Baylor College of Medicine, Houston, TX","2020-04-22",1,"cc_no","new results","genetics","Osteogenesis imperfecta (OI) is a heterogeneous group of connective tissue disorders characterized by variable short stature, skeletal deformities, low bone mass with increased bone fragility, and motor deficits. The majority of cases are caused by mutations in type I collagen, or by mutations that affect collagen processing and/or modification. Like bone, the extracellular matrix of tendons and ligaments is largely made up of type I collagen; however, despite the fact that a subset of OI patients presents with joint hypermobility, how tendon/ligament dysfunction contributes to this is unknown. Here, we performed a detailed phenotypic characterization of the flexor digitorum longus (FDL) tendon, Achilles tendon and patellar ligament in the Crtap mutant mouse model of severe, recessive OI. Stable, pyridinoline collagen cross-links were increased by 5- to 10-fold in mutant tendons and ligaments. Collagen fibril size in all three structures was also smaller in Crtap-/- mice compared to wildtype or heterozygous littermates. Together, these ultrastructural and biochemical changes resulted in thinner tendons and ligaments with increased cellularity compared to controls, as assessed by histology. To examine how alterations in tendons might affect motor function, we performed a battery of behavioral assays. During open field assessment, Crtap-/- mice exhibited reduced horizontal and vertical activity. Crtap-/- mice also exhibited motor impairments on the rotarod and grid footslip tests. In addition, Crtap-/- mice had reduced grip strength and displayed reduced time on the inverted grid test, indicating that they are weaker than wildtype and heterozygous mice. In summary, these data demonstrate that the tendons/ligaments of Crtap-/- mice are pathologically altered compared to wildtype - a phenotype that correlates with motor deficits and grip strength impairments. As such, Crtap-/- mice provide a preclinical model with which to examine downstream mechanisms and therapies pertaining to tendon/ligament pathology and motor dysfunction for OI patients.","NA"
"14","10.1101/2020.04.20.052233","Rapid and quantitative detection of COVID-19 markers in micro-liter sized samples","Tan, X.; Lin, C.; Zhang, J.; Khaing Oo, M. K.; Fan, X.","Xudong Fan","University of Michigan-Ann Arbor","2020-04-22",1,"cc_no","new results","bioengineering","COVID-19 pandemic has caused tens of thousands of deaths and is now a severe threat to global health. Clinical practice has demonstrated that the SARS-CoV-2 S1 specific antibodies and viral antigens can be used as diagnostic and prognostic markers of COVID-19. However, the popular point-of-care biomarker detection technologies, such as the lateral-flow test strips, provide only yes/no information and have very limited sensitivities. Thus, it has a high false negative rate and cannot be used for the quantitative evaluation of patients immune response. Conventional ELISA (enzyme-linked immunosorbent assay), on the other hand, can provide quantitative, accurate, and sensitive results, but it involves complicated and expensive instruments and long assay time. In addition, samples need to be sent to centralized labs, which significantly increases the turn-around time. Here, we present a microfluidic ELISA technology for rapid (15-20 minutes), quantitative, sensitive detection of SARS-CoV-2 biomarkers using SARS-CoV-2 specific IgG and viral antigen - S protein in serum. We also characterized various humanized monoclonal IgG, and identified a candidate with a high binding affinity towards SARS-CoV-2 S1 protein that can serve as the calibration standard of anti-SARS-CoV-2 S1 IgG in serological analyses. Furthermore, we demonstrated that our microfluidic ELISA platform can be used for rapid affinity evaluation of monoclonal anti-S1 antibodies. The microfluidic ELISA device is highly portable and requires less than 10 L of samples for each channel. Therefore, our technology will greatly facilitate rapid and quantitative analysis of COVID-19 patients and vaccine recipients at point-of-care.","NA"
"15","10.1101/2020.04.21.052639","Structural Basis of SARS-CoV-2 Spike Protein Priming by TMPRSS2","Hussain, M.; Jabeen, N.; Amanullah, A.; Baig, A. A.; Aziz, B.; Shabbir, S.; Raza, F.","Mushtaq Hussain","Dow College of Biotechnology, Dow University of Health Sciences","2020-04-22",1,"cc_no","new results","bioinformatics","Entry of SARS-CoV-2, etiological agent of COVID-19, in the host cell is driven by the interaction of its spike protein with human ACE2 receptor and a serine protease, TMPRSS2. Although complex between SARS-CoV-2 spike protein and ACE2 has been structurally resolved, the molecular details of the SARS-CoV-2 and TMPRSS2 complex are still elusive. TMPRSS2 is responsible for priming of the viral spike protein that entails cleavage of the spike protein at two potential sites, Arg685/Ser686 and Arg815/Ser816. The present study aims to investigate the conformational details of complex between TMPRSS2 and SARS-CoV-2 spike protein, in order to discern the finer details of the priming of viral spike and to point candidate drug targets. Briefly, full length structural model of TMPRSS2 was developed and docked against the resolved structure of SARS-CoV-2 spike protein with directional restraints of both cleavage sites. The docking simulations showed that TMPRSS2 interacts with the two different loops of SARS-CoV-2 spike protein, each containing different cleavage sites. Key functional residues of TMPRSS2 (His296, Ser441 and Ser460) were found to interact with immediate flanking residues of cleavage sites of SARS-CoV-2 spike protein. Compared to the N-terminal cleavage site (Arg685/Ser686), TMPRSS2 region that interact with C-terminal cleavage site (Arg815/Ser816) of the SARS-CoV-2 spike protein was predicted as relatively more druggable. In summary, the present study provide structural characteristics of molecular complex between human TMPRSS2 and SARS-CoV-2 spike protein and points to the candidate drug targets that could further be exploited to direct structure base drug designing.","NA"
"16","10.1101/2020.01.12.903690","Evaluating crystallographic likelihood functions using numerical quadratures","Zwart, P. H.; Perryman, D. E.","Petrus H Zwart","Lawrence Berkeley National Laboratory","2020-04-22",2,"cc_no","new results","biophysics","Intensity-based likelihood functions in crystallographic applications have the potential to enhance the quality of structures derived from marginal diffraction data. Their usage however is complicated by the ability to efficiently compute these targets functions. Here a numerical quadrature is developed that allows for the rapid evaluation of intensity-based likelihood functions in crystallographic applications. By using a sequence of change of variable transformations, including a non-linear domain compression operation, an accurate, robust, and efficient quadrature is constructed. The approach is flexible and can incorporate different noise models with relative ease.","NA"
"17","10.1101/2020.04.20.051805","ILC1-derived TGFβ1 drives intestinal remodelling","Jowett, G. M.; Norman, M. D. A.; Yu, T. T. L.; Rosell Arevalo, P.; Hoogland, D.; Lust, S.; Read, E.; Hamrud, E.; Walters, N. J.; Niazi, U.; Chung, M. W. H.; Marciano, D.; Omer, O. S.; Zabinski, T.; Danovi, D.; Lord, G. M.; Hilborn, J.; Evans, N.; Dreiss, C. A.; Bozec, L.; Oomen, O. P.; Lorenz, C. D.; da Silva, R. M. P.; Neves, J. F.; Gentleman, E.","Eileen Gentleman","Centre for Craniofacial and Regenerative Biology, King's College London, London, UK","2020-04-22",1,"cc_by_nc_nd","new results","immunology","Organoids can shed light on the dynamic interplay between complex tissues and rare cell types within a controlled microenvironment. Here, we developed gut organoid co-cultures with type-1 innate lymphoid cells (ILC1) to dissect the impact of their accumulation in inflamed intestines. We demonstrate for the first time that murine and human ILC1 secrete TGF{beta}1, driving expansion of CD44v6+ epithelial crypts. ILC1 additionally express MMP9 and drive gene signatures indicative of extracellular matrix remodelling. We therefore encapsulated human epithelial-mesenchymal intestinal organoids in MMP-sensitive, synthetic hydrogels designed to form efficient networks at low polymer concentrations. Harnessing this defined system, we demonstrate that ILC1 drive matrix softening and stiffening, which we suggest occurs through balanced matrix degradation and deposition. Our platform enabled us to elucidate previously undescribed interactions between ILC1 and their microenvironment, which suggest that they may exacerbate fibrosis and tumour growth when enriched in inflamed patient tissues.","NA"
"18","10.1101/2020.04.21.034116","Erythropoietin regulates transcription and YY1 dynamics in a pre-established chromatin architecture","Perreault, A. A.; Brown, J. D.; Venters, B. J.","Andrea A Perreault","Vanderbilt University","2020-04-22",1,"cc_no","new results","molecular biology","The three dimensional architecture of the genome plays an essential role in establishing and maintaining cell identity. By contrast, the magnitude and temporal kinetics of changes in chromatin structure that arise during cell differentiation remain poorly understood. Here, we leverage a murine model of erythropoiesis to study the relationship between chromatin conformation, the epigenome, and transcription in erythroid cells. We discover that acute transcriptional responses induced by erythropoietin (EPO), the hormone necessary for erythroid differentiation, occur within an invariant chromatin topology. Within this pre-established landscape, Yin Yang 1 (YY1) occupancy dynamically redistributes to sites in proximity to EPO-regulated genes. Using HiChIP, we identify chromatin contacts mediated by H3K27ac and YY1 that are enriched for enhancer-promoter interactions of EPO-responsive genes. Taken together, these data are consistent with an emerging model that rapid, signal-dependent transcription occurs in the context of a pre-established chromatin architecture.","NA"
"19","10.1101/2020.04.21.052530","One-pot Detection of COVID-19 with Real-time Reverse-transcription Loop-mediated Isothermal Amplification (RT-LAMP) Assay and Visual RT-LAMP Assay","Wang, D.","Deguo Wang","Xuchang University","2020-04-22",1,"cc_by_nc_nd","new results","molecular biology","BackgroundRapid and reliable diagnostic assays were critical for prevention and control of the coronavirus pneumonia caused by COVID-19.

ObjectiveThis study was to establish one-pot real-time reverse-transcription loop-mediated isothermal amplification (RT-LAMP) assay and one-pot visual RT-LAMP assay for the detection of COVID-19.

MethodsSix specific LAMP primers targeting the N gene of COVID-19 were designed, the RT-LAMP reaction system was optimized with plasmid pUC57 containing N gene sequence, the detection limit was determined with a serial dilution of the plasmid pUC57 containing N gene sequence, and the one-pot real-time RT-LAMP assay and one-pot visual RT-LAMP assay for the detection of COVID-19 were established.

ResultsOur results showed that the one-pot RT-LAMP assays can detect COVID-19 with a limit of [&ge;] 6 copies per l-1 of pUC57 containing N gene sequence.

ConclusionThis study provides rapid, reliable and sensitive tools for facilitating preliminary and cost-effective prevention and control of COVID-19.","NA"
"20","10.1101/2020.04.21.053942","A Cytoskeletal Function for PBRM1 Reading Methylated Microtubules","Karki, M.; Jangid, R. K.; Seervai, R. N. H.; Bertocchio, J.-P.; Hotta, T.; Msaouel, P.; Jung, S. Y.; Grimm, S. L.; Coarfa, C.; Weissman, B. E.; Ohi, R.; Verhey, K. J.; Hodges, C. H.; Dere, R.; Park, I.-Y.; Rathmell, K. W.; Walker, C. L.; Tripathi, D. N.","Cheryl L Walker","Center for Precision Environmental Health,  Baylor College of Medicine, Houston, TX","2020-04-22",1,"cc_no","new results","cell biology","The chromatin modifier SETD2 was recently shown to be a dual-function methyltransferase that ""writes"" methyl marks on both chromatin and the mitotic spindle, revealing -tubulin methylation as a new posttranslational modification of microtubules. Here, we report the first cytoskeletal ""reader"" for this SETD2 methyl mark: the polybromo protein PBRM1. We found PBRM1 directly binds the -Tub-K40me3 mark on tubulin, and localizes to the mitotic spindle and spindle pole during cell division. PBRM1 can assemble a PBAF complex in the absence of chromatin as revealed by mass spectrometry, and can recruit other PBAF complex components including SMARCA4 and ARID2 to -tubulin. In addition to PBRM1, other PBAF components were also localized to the mitotic spindle and spindle pole. This PBAF localization was dependent on recruitment to microtubules by PBRM1, and loss of spindle-associated PBRM1/PBAF led to genomic instability as assessed by increased formation of micronuclei. These data reveal a previously unknown function for PBRM1 beyond its role remodeling chromatin, and expand the repertoire of chromatin remodelers involved in writing and reading methyl marks on the cytoskeleton. The results of this study lay the foundation for a new paradigm for the epigenetic machinery as chromatocytoskeletal modifiers, with coordinated nuclear and cytoskeletal functions.","NA"
"21","10.1101/2020.04.21.050690","Sensory-evoked extracellular vesicle release and targeting","Wang, J.; Nikonorova, I. A.; Gu, A.; Sternberg, P. W.; Barr, M. M.","Maureen M. Barr","Rutgers University, Human Genetics Institute of NJ and Department of Genetics","2020-04-22",1,"cc_by_nc_nd","new results","cell biology","Extracellular vesicles (EVs) are emerging as a universal means of cell-to-cell communication and hold great potential in diagnostics and regenerative therapies [1]. The urgent need of the field is precise understanding of physiological mechanisms driving EV generation and function. Ciliary EVs act as signaling devices in Chlamydomonas and C. elegans [2-4]. Mammalian cilia shed EVs to eliminate unwanted receptors [5] or in the process of cilia retraction when cultured cells enter the cell cycle [6]. Here we used our established C. elegans model to study sensory-evoked ciliary EV release and targeting using a fluorescently labeled EV cargo polycystin-2 (PKD-2). In C. elegans and mammals, the Autosomal Dominant Polycystic Kidney Disease (ADPKD) gene products polycystin-1 and polycystin-2 localize to both cilia and EVs, act in the same genetic pathway, and function in a sensory capacity, suggesting ancient conservation. We find that males deposit PKD-2::GFP-carrying EVs onto the vulva of the hermaphrodite during mating. We also show that mechanical stimulation triggers release of PKD-2::GFP-carrying EVs from cilia. To our knowledge this is the first report of mechanoresponsive nature of the ciliary EV release and of ciliary EV directional transfer from one animal to another animal. Since the polycystins are evolutionary conserved ciliary EV cargoes, our findings suggest that similar mechanisms for EV release and targeting may occur in other animals.","NA"
"22","10.1101/2020.04.21.054247","Localized mRNA translation mediates maturation of cytoplasmic cilia in Drosophila spermatogenesis","Fingerhut, J. M.; Yamashita, Y. M.","Jaclyn M Fingerhut","University of Michigan, Ann Arbor","2020-04-22",1,"cc_by_nc_nd","new results","developmental biology","Cytoplasmic cilia, a specialized type of cilia in which the axoneme resides within the cytoplasm rather than within the ciliary compartment, are proposed to allow the efficient assembly of very long cilia. Despite being found diversely in male gametes (e.g. Plasmodium microgametocytes and human and Drosophila sperm), very little is known about cytoplasmic cilia assembly. Here we show that a novel RNP granule containing the mRNAs for axonemal dynein motor proteins becomes highly polarized to the distal end of the cilia during cytoplasmic ciliogenesis in Drosophila sperm. This allows for the localized translation of these axonemal dyneins and their incorporation into the axoneme directly from the cytoplasm. We found that this RNP granule contains the proteins Reptin and Pontin, loss of which perturbs granule formation and prevents incorporation of the axonemal dyneins, leading to sterility. We propose that cytoplasmic cilia require the local translation of key protein constituents such that these proteins are incorporated efficiently into the axoneme.

Author SummaryCytoplasmic cilia, which are found in human and Drosophila sperm, are unique in that the axoneme is exposed to the cytoplasm. The authors show that a novel RNP granule containing axonemal dynein mRNAs facilitates localized translation of these axonemal proteins, facilitating cytoplasmic cilia formation.","NA"
"23","10.1101/2020.04.22.043216","GMP-grade neural progenitor derivation and differentiation from clinical-grade human embryonic stem cells","Vitillo, L.; Durance, C.; Hewitt, Z.; Moore, H.; Smith, A.; Vallier, L.","Loriana Vitillo","University of Cambridge","2020-04-22",1,"cc_by_nc_nd","new results","cell biology","A major challenge for the clinical use of human pluripotent stem cells is the development of safe, robust and controlled differentiation protocols. Adaptation of research protocols using reagents designated as research-only to those which are suitable for clinical use, often referred to as Good Manufacturing Practice (GMP) reagents, is a crucial and laborious step in the translational pipeline. However, published protocols to assist this process remain very limited. Here we present a new GMP-compliant protocol to derive long-term neuroepithelial stem cell progenitors (lt-NES), which are multipotent, bankable, and karyotypically stable. This protocol resulted in robust and reproducible differentiation of several clinical-grade embryonic stem cells, deposited in the UK Stem Cell Bank, from which we derived lt-NES. Furthermore, GMP-derived lt-NES demonstrated a high neurogenic potential while retaining the ability to be redirected to several neuronal sub-types. Overall, we report the feasibility of derivation and differentiation of clinical grade embryonic stem cell lines into lt-NES under GMP-compliant conditions. Our protocols could be used as a flexible tool to speed up translation-to-clinic of pluripotent stem cells for a variety of neurological therapies or regenerative medicine studies.","NA"
"24","10.1101/2020.04.21.051961","Sequential CRISPR gene editing in human iPSCs charts the clonal evolution of leukemia","Wang, T.; Pine, A. R.; Wesely, J.; Yuan, H.; Zamparo, L.; Kotini, A. G.; Leslie, C. S.; Papapetrou, E. P.","Eirini P Papapetrou","Icahn School of Medicine at Mount Sinai","2020-04-22",1,"cc_by_nc_nd","new results","cancer biology","Human cancers arise through an evolutionary process whereby cells acquire somatic mutations that drive them to outgrow normal cells and create successive clonal populations. ""Bottom-up"" human cancer evolution models could help illuminate this process, but their creation has faced significant challenges. Here we combined human induced pluripotent stem cell (iPSC) and CRISPR/Cas9 technologies to develop a model of the clonal evolution of acute myeloid leukemia (AML). Through the sequential introduction of 3 disease-causing mutations (ASXL1 C-terminus truncation, SRSF2P95L and NRASG12D), we obtained single, double and triple mutant iPSC lines that, upon hematopoietic differentiation, exhibit progressive dysplasia with increasing number of mutations, capturing distinct premalignant stages, including clonal hematopoiesis, myelodysplastic syndrome, and culminating in a transplantable leukemia. iPSC-derived clonal hematopoietic stem/progenitor cells recapitulate transcriptional and chromatin accessibility signatures of normal and malignant hematopoiesis found in primary human cells. By mapping dynamic changes in transcriptomes and chromatin landscapes, we characterize transcriptional programs driving specific stage transitions and identify vulnerabilities for early therapeutic targeting. Such synthetic ""de novo oncogenesis"" models can empower the investigation of multiple facets of the malignant transformation of human cells.","NA"
"25","10.1101/2020.04.20.005249","Prediction of novel components of bacterial ribosomes by crowd-sourced analysis of RNA sequencing data","mtwil, m.; Koh, K.; Goh, W.; Tan, Q. W.; Rugdee, R. C. F.; Hew, B.; Ng, J. W. X.; Teng, Z. K.; Tan, J. X.; Yei, X.; Tan, Q. R.; Binte Sulaiman, I. S.; Gilia, S. M. L.; Villanueva, E. M. F.; Nguyen, S. T.; Putri, D. A.; Siying, J. T.; Johanan, T. Y. R.; Tan, J. W.; Gladys, K. S. N.; Ong, W. W.; Moo, J. R.; Koh, J.; Lim, P. X.; Teoh, S. W.; Tamilselvam, P.; Hui, H.; Chua, Y. X.; Ow Yeong, Y. K.; Jian Hua, T.; Chong, M. J.; Sho, Y. W.; Tang, B. J. X.; Kwantalalu, C. Y.; Binte Mohammad Rizal, N. A.; Tan, W. H.; Shan Chun, L.; Tan, S. Y. T.; Jia Ying, T.; Luminary, A. M.; Jia Jia, Jolyn, L.; Lunard","mrek mtwil","NTU SBS","2020-04-22",1,"cc_no","new results","bioinformatics","Bacterial resistance to antibiotics is a growing problem that is projected to cause more deaths than cancer in 2050. Consequently, novel antibiotics are urgently needed. Since more than half of the available antibiotics target the bacterial ribosomes, proteins that are involved in protein synthesis are thus prime targets for the development of novel antibiotics. However, experimental identification of these potential antibiotic target proteins can be labor-intensive and challenging, as these proteins are likely to be poorly characterized and specific to few bacteria. In order to identify these novel proteins, we established a Large-Scale Transcriptomic Analysis Pipeline in Crowd (LSTrAP-Crowd), where 285 individuals processed 26 terabytes of RNA-sequencing data of the 17 most notorious bacterial pathogens. In total, the crowd processed 26,269 RNA-seq experiments and used the data to construct gene co-expression networks, which were used to identify more than a hundred uncharacterized genes that were transcriptionally associated with protein synthesis. We provide the identity of these genes together with the processed gene expression data. The data can be used to identify other vulnerabilities or bacteria, while our approach demonstrates how the processing of gene expression data can be easily crowdsourced.","NA"
